PurchaseOrderLineID,PurchaseOrderID,VariantID,ProductID,QuantityOrdered,QuantityReceived,POUnitCost,POLineCost
PO003160-11,PO003160,V00577,P0027,2,2,42.30,84.60
PO003160-12,PO003160,V00578,P0027,2,2,42.30,84.60
PO003160-13,PO003160,V00580,P0027,2,2,42.30,84.60
PO003160-14,PO003160,V00693,P0034,1,1,30.69,30.69
PO003160-15,PO003160,V00695,P0034,1,1,30.69,30.69
PO003160-16,PO003160,V00699,P0034,1,1,30.69,30.69
PO003160-17,PO003160,V00736,P0048,3,3,40.99,122.97
PO003161-1,PO003161,V00075,P0004,2,2,113.76,227.52
PO003161-2,PO003161,V00092,P0004,1,1,113.76,113.76
PO003161-3,PO003161,V00256,P0011,1,1,64.70,64.70
PO003161-4,PO003161,V00420,P0018,1,1,76.28,76.28
PO003161-5,PO003161,V00546,P0025,1,1,37.91,37.91
PO003161-6,PO003161,V00731,P0046,2,2,48.96,97.92
PO003161-7,PO003161,V00732,P0046,4,4,48.96,195.84
PO003162-1,PO003162,V00025,P0002,1,1,78.05,78.05
PO003162-2,PO003162,V00029,P0002,2,2,78.05,156.10
PO003162-3,PO003162,V00041,P0002,1,1,78.05,78.05
PO003162-4,PO003162,V00042,P0002,1,1,78.05,78.05
PO003162-5,PO003162,V00495,P0023,2,2,63.21,126.42
PO003162-6,PO003162,V00496,P0023,1,1,63.21,63.21
PO003162-7,PO003162,V00508,P0023,1,1,63.21,63.21
PO003162-8,PO003162,V00626,P0030,1,1,54.14,54.14
PO003162-9,PO003162,V00631,P0030,2,2,54.14,108.28
PO003162-10,PO003162,V00713,P0037,5,5,116.94,584.70
PO003162-11,PO003162,V00714,P0037,8,8,116.94,935.52
PO003162-12,PO003162,V00727,P0044,2,2,59.10,118.20
PO003162-13,PO003162,V00742,P0051,3,3,32.91,98.73
PO003163-1,PO003163,V00281,P0012,1,1,49.13,49.13
PO003163-2,PO003163,V00286,P0012,1,1,49.13,49.13
PO003163-3,PO003163,V00423,P0019,1,1,113.30,113.30
PO003163-4,PO003163,V00548,P0026,1,1,23.28,23.28
PO003163-5,PO003163,V00550,P0026,2,2,23.28,46.56
PO003163-6,PO003163,V00673,P0033,1,0,19.62,19.62
PO003163-7,PO003163,V00674,P0033,1,1,19.62,19.62
PO003163-8,PO003163,V00677,P0033,1,1,19.62,19.62
PO003164-1,PO003164,V00080,P0004,1,1,113.76,113.76
PO003164-2,PO003164,V00081,P0004,1,1,113.76,113.76
PO003164-3,PO003164,V00084,P0004,1,1,113.76,113.76
PO003164-4,PO003164,V00086,P0004,1,1,113.76,113.76
PO003164-5,PO003164,V00092,P0004,1,1,113.76,113.76
PO003164-6,PO003164,V00410,P0018,1,1,76.28,76.28
PO003164-7,PO003164,V00411,P0018,1,1,76.28,76.28
PO003164-8,PO003164,V00538,P0025,1,1,37.91,37.91
PO003164-9,PO003164,V00663,P0032,1,1,19.58,19.58
PO003164-10,PO003164,V00664,P0032,1,1,19.58,19.58
PO003164-11,PO003164,V00717,P0039,2,2,88.32,176.64
PO003164-12,PO003164,V00731,P0046,2,2,48.96,97.92
PO003165-1,PO003165,V00052,P0003,1,1,82.88,82.88
PO003165-2,PO003165,V00394,P0017,1,1,75.63,75.63
PO003165-3,PO003165,V00518,P0024,1,1,56.39,56.39
PO003165-4,PO003165,V00519,P0024,1,1,56.39,56.39
PO003165-5,PO003165,V00521,P0024,1,1,56.39,56.39
PO003165-6,PO003165,V00522,P0024,2,2,56.39,112.78
PO003165-7,PO003165,V00641,P0031,1,1,36.58,36.58
PO003165-8,PO003165,V00729,P0045,1,1,37.23,37.23
PO003166-1,PO003166,V00149,P0007,1,1,50.66,50.66
PO003166-2,PO003166,V00150,P0007,2,2,50.66,101.32
PO003166-3,PO003166,V00158,P0007,1,0,50.66,50.66
PO003166-4,PO003166,V00165,P0007,2,2,50.66,101.32
PO003166-5,PO003166,V00168,P0007,1,1,50.66,50.66
PO003166-6,PO003166,V00316,P0014,1,1,76.85,76.85
PO003166-7,PO003166,V00318,P0014,1,1,76.85,76.85
PO003166-8,PO003166,V00331,P0014,1,1,76.85,76.85
PO003166-9,PO003166,V00332,P0014,1,1,76.85,76.85
PO003166-10,PO003166,V00458,P0021,1,1,129.34,129.34
PO003166-11,PO003166,V00460,P0021,2,2,129.34,258.68
PO003166-12,PO003166,V00464,P0021,1,1,129.34,129.34
PO003166-13,PO003166,V00465,P0021,1,1,129.34,129.34
PO003166-14,PO003166,V00466,P0021,3,3,129.34,388.02
PO003166-15,PO003166,V00471,P0021,3,3,129.34,388.02
PO003166-16,PO003166,V00473,P0021,1,1,129.34,129.34
PO003166-17,PO003166,V00592,P0028,1,1,43.73,43.73
PO003166-18,PO003166,V00594,P0028,1,1,43.73,43.73
PO003166-19,PO003166,V00595,P0028,2,2,43.73,87.46
PO003166-20,PO003166,V00597,P0028,1,1,43.73,43.73
PO003166-21,PO003166,V00598,P0028,3,3,43.73,131.19
PO003166-22,PO003166,V00709,P0035,2,2,82.32,164.64
PO003166-23,PO003166,V00710,P0035,6,6,82.32,493.92
PO003166-24,PO003166,V00724,P0042,3,3,142.14,426.42
PO003166-25,PO003166,V00737,P0049,2,2,24.49,48.98
PO003167-1,PO003167,V00149,P0007,1,1,50.66,50.66
PO003167-2,PO003167,V00321,P0014,1,1,76.85,76.85
PO003167-3,PO003167,V00328,P0014,2,2,76.85,153.70
PO003167-4,PO003167,V00329,P0014,1,0,76.85,76.85
PO003167-5,PO003167,V00330,P0014,1,1,76.85,76.85
PO003167-6,PO003167,V00467,P0021,1,1,129.34,129.34
PO003167-7,PO003167,V00472,P0021,1,1,129.34,129.34
PO003167-8,PO003167,V00584,P0028,1,1,43.73,43.73
PO003167-9,PO003167,V00593,P0028,1,1,43.73,43.73
PO003167-10,PO003167,V00737,P0049,2,2,24.49,48.98
PO003168-1,PO003168,V00406,P0018,1,1,76.28,76.28
PO003168-2,PO003168,V00416,P0018,2,1,76.28,152.56
PO003168-3,PO003168,V00417,P0018,1,1,76.28,76.28
PO003168-4,PO003168,V00663,P0032,1,1,19.58,19.58
PO003169-1,PO003169,V00075,P0004,2,2,113.76,227.52
PO003169-2,PO003169,V00081,P0004,1,1,113.76,113.76
PO003169-3,PO003169,V00091,P0004,1,1,113.76,113.76
PO003169-4,PO003169,V00242,P0011,1,1,64.70,64.70
PO003169-5,PO003169,V00404,P0018,1,1,76.28,76.28
PO003169-6,PO003169,V00413,P0018,1,1,76.28,76.28
PO003169-7,PO003169,V00416,P0018,1,1,76.28,76.28
PO003169-8,PO003169,V00419,P0018,1,1,76.28,76.28
PO003169-9,PO003169,V00536,P0025,1,1,37.91,37.91
PO003169-10,PO003169,V00540,P0025,1,1,37.91,37.91
PO003169-11,PO003169,V00663,P0032,2,2,19.58,39.16
PO003169-12,PO003169,V00670,P0032,1,1,19.58,19.58
PO003170-1,PO003170,V00005,P0001,1,0,128.94,128.94
PO003170-2,PO003170,V00009,P0001,1,0,128.94,128.94
PO003170-3,PO003170,V00018,P0001,1,1,128.94,128.94
PO003170-4,PO003170,V00184,P0008,1,1,66.10,66.10
PO003170-5,PO003170,V00186,P0008,1,1,66.10,66.10
PO003170-6,PO003170,V00190,P0008,1,0,66.10,66.10
PO003170-7,PO003170,V00191,P0008,1,1,66.10,66.10
PO003170-8,PO003170,V00340,P0015,1,1,96.98,96.98
PO003170-9,PO003170,V00341,P0015,1,1,96.98,96.98
PO003170-10,PO003170,V00343,P0015,1,0,96.98,96.98
PO003170-11,PO003170,V00477,P0022,1,0,183.11,183.11
PO003170-12,PO003170,V00478,P0022,1,1,183.11,183.11
PO003170-13,PO003170,V00616,P0029,2,2,68.37,136.74
PO003170-14,PO003170,V00618,P0029,1,0,68.37,68.37
PO003170-15,PO003170,V00740,P0050,3,2,106.64,319.92
PO003171-1,PO003171,V00076,P0004,1,1,113.76,113.76
PO003171-2,PO003171,V00080,P0004,1,1,113.76,113.76
PO003171-3,PO003171,V00407,P0018,1,1,76.28,76.28
PO003171-4,PO003171,V00417,P0018,1,1,76.28,76.28
PO003171-5,PO003171,V00658,P0032,1,1,19.58,19.58
PO003171-6,PO003171,V00660,P0032,2,2,19.58,39.16
PO003171-7,PO003171,V00717,P0039,3,3,88.32,264.96
PO003171-8,PO003171,V00731,P0046,1,1,48.96,48.96
PO003172-1,PO003172,V00100,P0005,2,2,57.40,114.80
PO003172-2,PO003172,V00104,P0005,1,1,57.40,57.40
PO003172-3,PO003172,V00278,P0012,1,1,49.13,49.13
PO003172-4,PO003172,V00423,P0019,1,1,113.30,113.30
PO003172-5,PO003172,V00434,P0019,1,1,113.30,113.30
PO003172-6,PO003172,V00674,P0033,1,1,19.62,19.62
PO003172-7,PO003172,V00676,P0033,1,1,19.62,19.62
PO003172-8,PO003172,V00680,P0033,1,1,19.62,19.62
PO003172-9,PO003172,V00687,P0033,1,1,19.62,19.62
PO003172-10,PO003172,V00719,P0040,5,5,175.80,879.00
PO003172-11,PO003172,V00734,P0047,2,2,39.76,79.52
PO003173-1,PO003173,V00125,P0006,1,1,72.02,72.02
PO003173-2,PO003173,V00299,P0013,1,1,77.03,77.03
PO003173-3,PO003173,V00307,P0013,1,1,77.03,77.03
PO003173-4,PO003173,V00453,P0020,1,0,217.91,217.91
PO003173-5,PO003173,V00568,P0027,1,1,42.30,42.30
PO003173-6,PO003173,V00571,P0027,1,1,42.30,42.30
PO003173-7,PO003173,V00572,P0027,1,1,42.30,42.30
PO003173-8,PO003173,V00573,P0027,2,2,42.30,84.60
PO003173-9,PO003173,V00692,P0034,1,1,30.69,30.69
PO003173-10,PO003173,V00696,P0034,1,1,30.69,30.69
PO003174-1,PO003174,V00103,P0005,2,2,57.40,114.80
PO003174-2,PO003174,V00104,P0005,1,1,57.40,57.40
PO003174-3,PO003174,V00111,P0005,1,1,57.40,57.40
PO003174-4,PO003174,V00112,P0005,1,1,57.40,57.40
PO003174-5,PO003174,V00113,P0005,1,1,57.40,57.40
PO003174-6,PO003174,V00119,P0005,1,1,57.40,57.40
PO003174-7,PO003174,V00276,P0012,1,1,49.13,49.13
PO003174-8,PO003174,V00281,P0012,1,1,49.13,49.13
PO003174-9,PO003174,V00422,P0019,1,1,113.30,113.30
PO003174-10,PO003174,V00555,P0026,2,2,23.28,46.56
PO003174-11,PO003174,V00557,P0026,1,1,23.28,23.28
PO003174-12,PO003174,V00561,P0026,1,1,23.28,23.28
PO003174-13,PO003174,V00675,P0033,1,1,19.62,19.62
PO003174-14,PO003174,V00677,P0033,2,2,19.62,39.24
PO003174-15,PO003174,V00680,P0033,1,1,19.62,19.62
PO003174-16,PO003174,V00685,P0033,2,2,19.62,39.24
PO003174-17,PO003174,V00720,P0040,2,2,175.80,351.60
PO003174-18,PO003174,V00733,P0047,6,6,39.76,238.56
PO003174-19,PO003174,V00734,P0047,3,3,39.76,119.28
PO003175-1,PO003175,V00360,P0015,1,0,96.98,96.98
PO003175-2,PO003175,V00477,P0022,1,1,183.11,183.11
PO003175-3,PO003175,V00480,P0022,1,0,183.11,183.11
PO003175-4,PO003175,V00483,P0022,3,3,183.11,549.33
PO003175-5,PO003175,V00484,P0022,1,1,183.11,183.11
PO003175-6,PO003175,V00608,P0029,1,0,68.37,68.37
PO003176-1,PO003176,V00112,P0005,1,1,57.40,57.40
PO003176-2,PO003176,V00270,P0012,1,1,49.13,49.13
PO003176-3,PO003176,V00276,P0012,1,1,49.13,49.13
PO003176-4,PO003176,V00423,P0019,2,2,113.30,226.60
PO003176-5,PO003176,V00424,P0019,1,1,113.30,113.30
PO003176-6,PO003176,V00437,P0019,1,1,113.30,113.30
PO003176-7,PO003176,V00677,P0033,1,1,19.62,19.62
PO003176-8,PO003176,V00687,P0033,1,1,19.62,19.62
PO003176-9,PO003176,V00689,P0033,1,1,19.62,19.62
PO003177-1,PO003177,V00101,P0005,2,2,57.40,114.80
PO003177-2,PO003177,V00279,P0012,1,1,49.13,49.13
PO003177-3,PO003177,V00548,P0026,2,2,23.28,46.56
PO003177-4,PO003177,V00551,P0026,1,1,23.28,23.28
PO003177-5,PO003177,V00554,P0026,3,3,23.28,69.84
PO003177-6,PO003177,V00560,P0026,1,1,23.28,23.28
PO003177-7,PO003177,V00562,P0026,1,1,23.28,23.28
PO003177-8,PO003177,V00563,P0026,2,2,23.28,46.56
PO003177-9,PO003177,V00564,P0026,1,1,23.28,23.28
PO003177-10,PO003177,V00720,P0040,2,2,175.80,351.60
PO003178-1,PO003178,V00119,P0005,1,1,57.40,57.40
PO003178-2,PO003178,V00267,P0012,1,1,49.13,49.13
PO003178-3,PO003178,V00279,P0012,1,1,49.13,49.13
PO003178-4,PO003178,V00283,P0012,1,1,49.13,49.13
PO003178-5,PO003178,V00284,P0012,1,1,49.13,49.13
PO003178-6,PO003178,V00423,P0019,1,1,113.30,113.30
PO003178-7,PO003178,V00434,P0019,1,1,113.30,113.30
PO003178-8,PO003178,V00438,P0019,1,1,113.30,113.30
PO003178-9,PO003178,V00687,P0033,2,2,19.62,39.24
PO003178-10,PO003178,V00719,P0040,2,2,175.80,351.60
PO003178-11,PO003178,V00734,P0047,2,2,39.76,79.52
PO003179-1,PO003179,V00304,P0013,1,1,77.03,77.03
PO003179-2,PO003179,V00307,P0013,2,2,77.03,154.06
PO003179-3,PO003179,V00449,P0020,1,1,217.91,217.91
PO003179-4,PO003179,V00566,P0027,1,1,42.30,42.30
PO003179-5,PO003179,V00576,P0027,1,1,42.30,42.30
PO003179-6,PO003179,V00700,P0034,1,1,30.69,30.69
PO003179-7,PO003179,V00721,P0041,2,1,104.23,208.46
PO003179-8,PO003179,V00735,P0048,3,3,40.99,122.97
PO003180-1,PO003180,V00053,P0003,1,1,82.88,82.88
PO003180-2,PO003180,V00059,P0003,1,1,82.88,82.88
PO003180-3,PO003180,V00223,P0010,1,1,50.77,50.77
PO003180-4,PO003180,V00228,P0010,1,1,50.77,50.77
PO003180-5,PO003180,V00389,P0017,1,1,75.63,75.63
PO003180-6,PO003180,V00392,P0017,1,0,75.63,75.63
PO003180-7,PO003180,V00393,P0017,1,1,75.63,75.63
PO003180-8,PO003180,V00394,P0017,1,1,75.63,75.63
PO003180-9,PO003180,V00514,P0024,3,3,56.39,169.17
PO003180-10,PO003180,V00518,P0024,1,1,56.39,56.39
PO003180-11,PO003180,V00637,P0031,1,1,36.58,36.58
PO003180-12,PO003180,V00644,P0031,2,2,36.58,73.16
PO003180-13,PO003180,V00646,P0031,1,1,36.58,36.58
PO003180-14,PO003180,V00654,P0031,1,1,36.58,36.58
PO003181-1,PO003181,V00403,P0018,1,1,76.28,76.28
PO003181-2,PO003181,V00544,P0025,1,1,37.91,37.91
PO003182-1,PO003182,V00056,P0003,1,1,82.88,82.88
PO003182-2,PO003182,V00223,P0010,1,1,50.77,50.77
PO003182-3,PO003182,V00227,P0010,1,1,50.77,50.77
PO003182-4,PO003182,V00230,P0010,2,2,50.77,101.54
PO003182-5,PO003182,V00387,P0017,1,1,75.63,75.63
PO003182-6,PO003182,V00393,P0017,1,1,75.63,75.63
PO003182-7,PO003182,V00399,P0017,1,1,75.63,75.63
PO003182-8,PO003182,V00637,P0031,1,1,36.58,36.58
PO003182-9,PO003182,V00744,P0052,2,2,50.46,100.92
PO003183-1,PO003183,V00052,P0003,1,1,82.88,82.88
PO003183-2,PO003183,V00067,P0003,1,1,82.88,82.88
PO003183-3,PO003183,V00070,P0003,1,1,82.88,82.88
PO003183-4,PO003183,V00072,P0003,1,1,82.88,82.88
PO003183-5,PO003183,V00229,P0010,1,1,50.77,50.77
PO003183-6,PO003183,V00238,P0010,1,1,50.77,50.77
PO003183-7,PO003183,V00392,P0017,1,1,75.63,75.63
PO003183-8,PO003183,V00393,P0017,3,3,75.63,226.89
PO003183-9,PO003183,V00394,P0017,1,1,75.63,75.63
PO003183-10,PO003183,V00396,P0017,3,3,75.63,226.89
PO003183-11,PO003183,V00399,P0017,1,1,75.63,75.63
PO003183-12,PO003183,V00512,P0024,1,1,56.39,56.39
PO003183-13,PO003183,V00513,P0024,1,1,56.39,56.39
PO003183-14,PO003183,V00518,P0024,1,1,56.39,56.39
PO003183-15,PO003183,V00519,P0024,2,2,56.39,112.78
PO003183-16,PO003183,V00521,P0024,1,1,56.39,56.39
PO003183-17,PO003183,V00525,P0024,2,2,56.39,112.78
PO003183-18,PO003183,V00526,P0024,1,1,56.39,56.39
PO003183-19,PO003183,V00639,P0031,1,1,36.58,36.58
PO003183-20,PO003183,V00644,P0031,1,1,36.58,36.58
PO003183-21,PO003183,V00647,P0031,1,1,36.58,36.58
PO003183-22,PO003183,V00651,P0031,1,1,36.58,36.58
PO003183-23,PO003183,V00653,P0031,1,1,36.58,36.58
PO003183-24,PO003183,V00715,P0038,3,3,247.30,741.90
PO003183-25,PO003183,V00716,P0038,2,2,247.30,494.60
PO003183-26,PO003183,V00730,P0045,1,1,37.23,37.23
PO003183-27,PO003183,V00743,P0052,4,4,50.46,201.84
PO003183-28,PO003183,V00744,P0052,4,4,50.46,201.84
PO003184-1,PO003184,V00029,P0002,1,1,78.05,78.05
PO003184-2,PO003184,V00044,P0002,1,1,78.05,78.05
PO003184-3,PO003184,V00195,P0009,1,1,50.35,50.35
PO003184-4,PO003184,V00199,P0009,2,2,50.35,100.70
PO003184-5,PO003184,V00206,P0009,1,1,50.35,50.35
PO003184-6,PO003184,V00209,P0009,1,1,50.35,50.35
PO003184-7,PO003184,V00215,P0009,1,1,50.35,50.35
PO003184-8,PO003184,V00363,P0016,2,2,84.90,169.80
PO003184-9,PO003184,V00367,P0016,1,1,84.90,84.90
PO003184-10,PO003184,V00379,P0016,1,1,84.90,84.90
PO003184-11,PO003184,V00380,P0016,2,2,84.90,169.80
PO003184-12,PO003184,V00384,P0016,1,1,84.90,84.90
PO003184-13,PO003184,V00494,P0023,2,2,63.21,126.42
PO003184-14,PO003184,V00495,P0023,1,1,63.21,63.21
PO003184-15,PO003184,V00501,P0023,1,1,63.21,63.21
PO003184-16,PO003184,V00502,P0023,1,1,63.21,63.21
PO003184-17,PO003184,V00508,P0023,2,2,63.21,126.42
PO003184-18,PO003184,V00621,P0030,1,0,54.14,54.14
PO003184-19,PO003184,V00627,P0030,3,3,54.14,162.42
PO003184-20,PO003184,V00628,P0030,1,1,54.14,54.14
PO003184-21,PO003184,V00633,P0030,1,1,54.14,54.14
PO003184-22,PO003184,V00713,P0037,3,3,116.94,350.82
PO003184-23,PO003184,V00714,P0037,1,1,116.94,116.94
PO003184-24,PO003184,V00727,P0044,2,2,59.10,118.20
PO003184-25,PO003184,V00728,P0044,1,1,59.10,59.10
PO003184-26,PO003184,V00741,P0051,1,1,32.91,32.91
PO003184-27,PO003184,V00742,P0051,2,2,32.91,65.82
PO003185-1,PO003185,V00007,P0001,1,1,128.94,128.94
PO003185-2,PO003185,V00172,P0008,1,1,66.10,66.10
PO003185-3,PO003185,V00341,P0015,1,1,96.98,96.98
PO003185-4,PO003185,V00345,P0015,2,2,96.98,193.96
PO003185-5,PO003185,V00479,P0022,1,1,183.11,183.11
PO003185-6,PO003185,V00480,P0022,1,1,183.11,183.11
PO003185-7,PO003185,V00601,P0029,1,1,68.37,68.37
PO003185-8,PO003185,V00609,P0029,1,1,68.37,68.37
PO003185-9,PO003185,V00612,P0029,1,0,68.37,68.37
PO003185-10,PO003185,V00726,P0043,5,5,69.41,347.05
PO003185-11,PO003185,V00740,P0050,3,3,106.64,319.92
PO003186-1,PO003186,V00081,P0004,1,1,113.76,113.76
PO003186-2,PO003186,V00082,P0004,1,1,113.76,113.76
PO003186-3,PO003186,V00243,P0011,1,1,64.70,64.70
PO003186-4,PO003186,V00247,P0011,1,1,64.70,64.70
PO003186-5,PO003186,V00250,P0011,1,1,64.70,64.70
PO003186-6,PO003186,V00253,P0011,1,1,64.70,64.70
PO003186-7,PO003186,V00258,P0011,1,1,64.70,64.70
PO003186-8,PO003186,V00410,P0018,1,1,76.28,76.28
PO003186-9,PO003186,V00417,P0018,1,1,76.28,76.28
PO003186-10,PO003186,V00420,P0018,1,1,76.28,76.28
PO003186-11,PO003186,V00545,P0025,1,1,37.91,37.91
PO003186-12,PO003186,V00546,P0025,1,1,37.91,37.91
PO003186-13,PO003186,V00657,P0032,2,2,19.58,39.16
PO003186-14,PO003186,V00669,P0032,3,3,19.58,58.74
PO003186-15,PO003186,V00717,P0039,1,1,88.32,88.32
PO003186-16,PO003186,V00731,P0046,2,2,48.96,97.92
PO003187-1,PO003187,V00090,P0004,2,2,113.76,227.52
PO003187-2,PO003187,V00416,P0018,1,1,76.28,76.28
PO003187-3,PO003187,V00418,P0018,1,1,76.28,76.28
PO003187-4,PO003187,V00531,P0025,1,1,37.91,37.91
PO003187-5,PO003187,V00538,P0025,1,1,37.91,37.91
PO003187-6,PO003187,V00656,P0032,2,2,19.58,39.16
PO003187-7,PO003187,V00717,P0039,3,3,88.32,264.96
PO003188-1,PO003188,V00319,P0014,1,1,76.85,76.85
PO003188-2,PO003188,V00464,P0021,2,2,129.34,258.68
PO003188-3,PO003188,V00587,P0028,1,1,43.73,43.73
PO003188-4,PO003188,V00598,P0028,1,1,43.73,43.73
PO003188-5,PO003188,V00709,P0035,4,4,82.32,329.28
PO003188-6,PO003188,V00710,P0035,3,3,82.32,246.96
PO003188-7,PO003188,V00738,P0049,3,3,24.49,73.47
PO003189-1,PO003189,V00140,P0006,1,1,72.02,72.02
PO003189-2,PO003189,V00144,P0006,1,1,72.02,72.02
PO003189-3,PO003189,V00302,P0013,1,1,77.03,77.03
PO003189-4,PO003189,V00440,P0020,1,1,217.91,217.91
PO003189-5,PO003189,V00448,P0020,1,1,217.91,217.91
PO003189-6,PO003189,V00449,P0020,3,3,217.91,653.73
PO003189-7,PO003189,V00455,P0020,1,1,217.91,217.91
PO003189-8,PO003189,V00566,P0027,1,1,42.30,42.30
PO003189-9,PO003189,V00568,P0027,1,1,42.30,42.30
PO003189-10,PO003189,V00580,P0027,1,1,42.30,42.30
PO003189-11,PO003189,V00695,P0034,2,2,30.69,61.38
PO003189-12,PO003189,V00697,P0034,2,2,30.69,61.38
PO003189-13,PO003189,V00699,P0034,1,1,30.69,30.69
PO003189-14,PO003189,V00700,P0034,1,1,30.69,30.69
PO003189-15,PO003189,V00707,P0034,2,2,30.69,61.38
PO003189-16,PO003189,V00722,P0041,2,2,104.23,208.46
PO003190-1,PO003190,V00005,P0001,1,0,128.94,128.94
PO003190-2,PO003190,V00171,P0008,1,1,66.10,66.10
PO003190-3,PO003190,V00182,P0008,2,2,66.10,132.20
PO003190-4,PO003190,V00184,P0008,1,0,66.10,66.10
PO003190-5,PO003190,V00341,P0015,2,2,96.98,193.96
PO003190-6,PO003190,V00475,P0022,1,0,183.11,183.11
PO003190-7,PO003190,V00490,P0022,1,1,183.11,183.11
PO003190-8,PO003190,V00491,P0022,1,1,183.11,183.11
PO003190-9,PO003190,V00604,P0029,2,2,68.37,136.74
PO003190-10,PO003190,V00605,P0029,1,0,68.37,68.37
PO003190-11,PO003190,V00610,P0029,1,1,68.37,68.37
PO003190-12,PO003190,V00614,P0029,2,2,68.37,136.74
PO003190-13,PO003190,V00726,P0043,4,4,69.41,277.64
PO003190-14,PO003190,V00740,P0050,3,3,106.64,319.92
PO003191-1,PO003191,V00010,P0001,1,1,128.94,128.94
PO003191-2,PO003191,V00019,P0001,2,2,128.94,257.88
PO003191-3,PO003191,V00022,P0001,2,1,128.94,257.88
PO003191-4,PO003191,V00174,P0008,1,1,66.10,66.10
PO003191-5,PO003191,V00177,P0008,1,1,66.10,66.10
PO003191-6,PO003191,V00352,P0015,1,1,96.98,96.98
PO003191-7,PO003191,V00353,P0015,1,1,96.98,96.98
PO003191-8,PO003191,V00478,P0022,1,1,183.11,183.11
PO003191-9,PO003191,V00479,P0022,1,1,183.11,183.11
PO003191-10,PO003191,V00480,P0022,1,1,183.11,183.11
PO003191-11,PO003191,V00484,P0022,1,0,183.11,183.11
PO003191-12,PO003191,V00602,P0029,1,1,68.37,68.37
PO003191-13,PO003191,V00615,P0029,1,1,68.37,68.37
PO003191-14,PO003191,V00711,P0036,1,1,71.07,71.07
PO003191-15,PO003191,V00712,P0036,2,1,71.07,142.14
PO003191-16,PO003191,V00739,P0050,3,2,106.64,319.92
PO003192-1,PO003192,V00315,P0014,1,1,76.85,76.85
PO003192-2,PO003192,V00464,P0021,1,1,129.34,129.34
PO003192-3,PO003192,V00584,P0028,1,1,43.73,43.73
PO003192-4,PO003192,V00592,P0028,1,1,43.73,43.73
PO003192-5,PO003192,V00738,P0049,2,2,24.49,48.98
PO003193-1,PO003193,V00040,P0002,2,2,78.05,156.10
PO003193-2,PO003193,V00198,P0009,1,1,50.35,50.35
PO003193-3,PO003193,V00211,P0009,1,1,50.35,50.35
PO003193-4,PO003193,V00380,P0016,2,2,84.90,169.80
PO003193-5,PO003193,V00384,P0016,1,1,84.90,84.90
PO003193-6,PO003193,V00507,P0023,1,1,63.21,63.21
PO003193-7,PO003193,V00622,P0030,1,1,54.14,54.14
PO003193-8,PO003193,V00635,P0030,1,1,54.14,54.14
PO003194-1,PO003194,V00327,P0014,1,1,76.85,76.85
PO003194-2,PO003194,V00460,P0021,1,1,129.34,129.34
PO003194-3,PO003194,V00467,P0021,1,1,129.34,129.34
PO003194-4,PO003194,V00470,P0021,1,1,129.34,129.34
PO003194-5,PO003194,V00585,P0028,1,1,43.73,43.73
PO003194-6,PO003194,V00586,P0028,1,1,43.73,43.73
PO003194-7,PO003194,V00597,P0028,1,1,43.73,43.73
PO003194-8,PO003194,V00598,P0028,1,1,43.73,43.73
PO003194-9,PO003194,V00709,P0035,3,3,82.32,246.96
PO003194-10,PO003194,V00738,P0049,1,1,24.49,24.49
PO003195-1,PO003195,V00050,P0003,3,3,82.88,248.64
PO003195-2,PO003195,V00052,P0003,1,1,82.88,82.88
PO003195-3,PO003195,V00056,P0003,1,1,82.88,82.88
PO003195-4,PO003195,V00071,P0003,2,2,82.88,165.76
PO003195-5,PO003195,V00222,P0010,2,2,50.77,101.54
PO003195-6,PO003195,V00229,P0010,2,2,50.77,101.54
PO003195-7,PO003195,V00238,P0010,1,1,50.77,50.77
PO003195-8,PO003195,V00386,P0017,2,2,75.63,151.26
PO003195-9,PO003195,V00387,P0017,1,1,75.63,75.63
PO003195-10,PO003195,V00389,P0017,2,2,75.63,151.26
PO003195-11,PO003195,V00392,P0017,2,2,75.63,151.26
PO003195-12,PO003195,V00393,P0017,1,0,75.63,75.63
PO003195-13,PO003195,V00400,P0017,1,1,75.63,75.63
PO003195-14,PO003195,V00513,P0024,1,1,56.39,56.39
PO003195-15,PO003195,V00515,P0024,2,2,56.39,112.78
PO003195-16,PO003195,V00638,P0031,2,2,36.58,73.16
PO003195-17,PO003195,V00645,P0031,1,1,36.58,36.58
PO003195-18,PO003195,V00647,P0031,1,1,36.58,36.58
PO003195-19,PO003195,V00715,P0038,4,4,247.30,989.20
PO003195-20,PO003195,V00716,P0038,4,4,247.30,989.20
PO003195-21,PO003195,V00743,P0052,2,2,50.46,100.92
PO003196-1,PO003196,V00125,P0006,1,1,72.02,72.02
PO003196-2,PO003196,V00130,P0006,1,1,72.02,72.02
PO003196-3,PO003196,V00140,P0006,1,1,72.02,72.02
PO003196-4,PO003196,V00306,P0013,1,1,77.03,77.03
PO003196-5,PO003196,V00440,P0020,1,1,217.91,217.91
PO003196-6,PO003196,V00446,P0020,1,1,217.91,217.91
PO003196-7,PO003196,V00448,P0020,1,1,217.91,217.91
PO003196-8,PO003196,V00722,P0041,2,2,104.23,208.46
PO003197-1,PO003197,V00352,P0015,1,1,96.98,96.98
PO003197-2,PO003197,V00356,P0015,1,1,96.98,96.98
PO003197-3,PO003197,V00357,P0015,1,1,96.98,96.98
