OrderID,OrderNumber,StoreID,CustomerID,Channel,OrderDate,OrderStatus,GrossAmount,DiscountAmount,SubTotal,TaxAmount,OrderTotal,PaymentMethod
SO015836,YK-2025-015836,ST004,C00318,Store,2025-10-22,Completed,407.90,0.00,407.90,33.65,441.55,Credit Card
SO015837,YK-2025-015837,ST004,C06176,Store,2025-10-22,Completed,822.80,0.00,822.80,67.88,890.68,Credit Card
SO015838,YK-2025-015838,ST005,C02531,Store,2025-10-22,Pending,778.80,0.00,778.80,64.25,843.05,Credit Card
SO015839,YK-2025-015839,ST005,C05742,Store,2025-10-22,Completed,133.95,0.00,133.95,11.05,145.00,Credit Card
SO015840,YK-2025-015840,ST006,C06132,Store,2025-10-22,Completed,271.90,0.00,271.90,22.43,294.33,Yuktikara Rewards Card
SO015841,YK-2025-015841,ST006,C05252,Store,2025-10-22,Completed,231.90,0.00,231.90,19.13,251.03,Yuktikara Rewards Card
SO015842,YK-2025-015842,ST007,C04777,Store,2025-10-22,Completed,162.95,0.00,162.95,13.44,176.39,Debit Card
SO015843,YK-2025-015843,ST007,C04221,Store,2025-10-22,Completed,191.90,10.59,181.31,14.96,196.27,Credit Card
SO015844,YK-2025-015844,ST008,C02160,Store,2025-10-22,Completed,447.80,0.00,447.80,36.94,484.74,Credit Card
SO015845,YK-2025-015845,ST009,C02276,Store,2025-10-22,Completed,476.95,0.00,476.95,39.35,516.30,Credit Card
SO015846,YK-2025-015846,ST009,C04952,Store,2025-10-22,Completed,679.65,0.00,679.65,56.07,735.72,Yuktikara Rewards Card
SO015847,YK-2025-015847,ST010,C04462,Store,2025-10-22,Completed,483.85,7.40,476.45,39.31,515.76,Credit Card
SO015848,YK-2025-015848,ST010,C04714,Store,2025-10-22,Completed,543.90,0.00,543.90,44.87,588.77,Credit Card
SO015849,YK-2025-015849,ST011,C05679,Store,2025-10-22,Completed,52.95,0.00,52.95,4.37,57.32,Yuktikara Rewards Card
SO015850,YK-2025-015850,ST011,C04950,Store,2025-10-22,Completed,311.90,35.59,276.31,22.80,299.11,Credit Card
SO015851,YK-2025-015851,ST011,C03310,Store,2025-10-22,Shipped,135.95,0.00,135.95,11.22,147.17,Mobile Wallet
SO015852,YK-2025-015852,ST011,C05706,Store,2025-10-22,Completed,220.95,0.00,220.95,18.23,239.18,Yuktikara Rewards Card
SO015853,YK-2025-015853,ST012,C00938,Store,2025-10-22,Completed,516.85,0.00,516.85,42.64,559.49,Credit Card
SO015854,YK-2025-015854,ST012,C04489,Store,2025-10-22,Completed,228.95,0.00,228.95,18.89,247.84,Gift Card
SO015855,YK-2025-015855,ST012,C03450,Store,2025-10-22,Completed,220.95,0.00,220.95,18.23,239.18,Credit Card
SO015856,YK-2025-015856,ST013,C05061,Store,2025-10-22,Completed,377.85,0.00,377.85,31.17,409.02,Yuktikara Rewards Card
SO015857,YK-2025-015857,ST013,C02528,Store,2025-10-22,Cancelled,398.85,0.00,398.85,32.91,431.76,Yuktikara Rewards Card
SO015858,YK-2025-015858,ST013,C01686,Store,2025-10-22,Completed,225.90,14.09,211.81,17.47,229.28,Credit Card
SO015859,YK-2025-015859,ST014,C02073,Store,2025-10-22,Completed,231.90,0.00,231.90,19.13,251.03,Debit Card
SO015860,YK-2025-015860,ST014,C03456,Store,2025-10-22,Completed,105.90,0.00,105.90,8.74,114.64,Mobile Wallet
SO015861,YK-2025-015861,ST015,C02889,Store,2025-10-22,Completed,228.95,0.00,228.95,18.89,247.84,Mobile Wallet
SO015862,YK-2025-015862,ST015,C02221,Store,2025-10-22,Completed,189.95,0.00,189.95,15.67,205.62,Mobile Wallet
SO015863,YK-2025-015863,ST015,C03283,Store,2025-10-22,Completed,75.95,0.00,75.95,6.27,82.22,Credit Card
SO015864,YK-2025-015864,ST016,C05685,Store,2025-10-22,Completed,566.90,0.00,566.90,46.77,613.67,Mobile Wallet
SO015865,YK-2025-015865,ST017,C02784,Store,2025-10-22,Completed,826.85,0.00,826.85,68.22,895.07,Credit Card
SO015866,YK-2025-015866,ST018,C05986,Store,2025-10-22,Completed,1148.70,0.00,1148.70,94.77,1243.47,Mobile Wallet
SO015867,YK-2025-015867,ST900,C00322,Online,2025-10-22,Completed,240.95,0.00,240.95,19.88,260.83,Credit Card
SO015868,YK-2025-015868,ST900,C02848,Online,2025-10-22,Completed,476.95,0.00,476.95,39.35,516.30,Yuktikara Rewards Card
SO015869,YK-2025-015869,ST900,C02294,Online,2025-10-22,Completed,131.95,0.00,131.95,10.89,142.84,Credit Card
SO015870,YK-2025-015870,ST900,C01723,Online,2025-10-22,Shipped,159.95,0.00,159.95,13.20,173.15,Yuktikara Rewards Card
SO015871,YK-2025-015871,ST900,C04698,Online,2025-10-22,Completed,425.95,0.00,425.95,35.14,461.09,Credit Card
SO015872,YK-2025-015872,ST900,C02606,Online,2025-10-22,Completed,211.95,0.00,211.95,17.49,229.44,Yuktikara Rewards Card
SO015873,YK-2025-015873,ST001,C00502,Store,2025-10-23,Completed,337.90,32.39,305.51,25.20,330.71,Debit Card
SO015874,YK-2025-015874,ST001,C02100,Store,2025-10-23,Completed,692.80,0.00,692.80,57.16,749.96,Yuktikara Rewards Card
SO015875,YK-2025-015875,ST001,C00513,Store,2025-10-23,Completed,159.95,0.00,159.95,13.20,173.15,Credit Card
SO015876,YK-2025-015876,ST002,C03256,Store,2025-10-23,Cancelled,149.90,29.98,119.92,9.89,129.81,Credit Card
SO015877,YK-2025-015877,ST003,C03564,Store,2025-10-23,Completed,453.85,0.00,453.85,37.44,491.29,Debit Card
SO015878,YK-2025-015878,ST003,C02013,Store,2025-10-23,Completed,490.90,0.00,490.90,40.50,531.40,Mobile Wallet
SO015879,YK-2025-015879,ST004,C01490,Store,2025-10-23,Completed,778.80,0.00,778.80,64.25,843.05,Credit Card
SO015880,YK-2025-015880,ST005,C06132,Store,2025-10-23,Completed,133.95,0.00,133.95,11.05,145.00,Mobile Wallet
SO015881,YK-2025-015881,ST005,C00316,Store,2025-10-23,Completed,455.80,26.79,429.01,35.39,464.40,Debit Card
SO015882,YK-2025-015882,ST006,C01006,Store,2025-10-23,Completed,770.80,71.88,698.92,57.66,756.58,Gift Card
SO015883,YK-2025-015883,ST006,C05152,Store,2025-10-23,Completed,189.90,0.00,189.90,15.67,205.57,Credit Card
SO015884,YK-2025-015884,ST007,C05820,Store,2025-10-23,Completed,126.95,0.00,126.95,10.47,137.42,Debit Card
SO015885,YK-2025-015885,ST007,C05150,Store,2025-10-23,Pending,162.95,0.00,162.95,13.44,176.39,Yuktikara Rewards Card
SO015886,YK-2025-015886,ST009,C02991,Store,2025-10-23,Completed,133.95,0.00,133.95,11.05,145.00,Credit Card
SO015887,YK-2025-015887,ST010,C03432,Store,2025-10-23,Completed,215.95,0.00,215.95,17.82,233.77,Debit Card
SO015888,YK-2025-015888,ST012,C00269,Store,2025-10-23,Completed,135.95,0.00,135.95,11.22,147.17,Yuktikara Rewards Card
SO015889,YK-2025-015889,ST012,C03709,Store,2025-10-23,Completed,1642.65,20.49,1622.16,133.83,1755.99,Credit Card
SO015890,YK-2025-015890,ST013,C01569,Store,2025-10-23,Completed,374.90,0.00,374.90,30.93,405.83,Credit Card
SO015891,YK-2025-015891,ST013,C00664,Store,2025-10-23,Completed,245.90,0.00,245.90,20.29,266.19,Credit Card
SO015892,YK-2025-015892,ST014,C00036,Store,2025-10-23,Completed,133.95,0.00,133.95,11.05,145.00,Credit Card
SO015893,YK-2025-015893,ST015,C05049,Store,2025-10-23,Completed,82.95,0.00,82.95,6.84,89.79,Debit Card
SO015894,YK-2025-015894,ST016,C02303,Store,2025-10-23,Completed,439.95,0.00,439.95,36.30,476.25,Mobile Wallet
SO015895,YK-2025-015895,ST017,C02800,Store,2025-10-23,Completed,656.85,0.00,656.85,54.19,711.04,Mobile Wallet
SO015896,YK-2025-015896,ST017,C02382,Store,2025-10-23,Completed,242.90,0.00,242.90,20.04,262.94,Yuktikara Rewards Card
SO015897,YK-2025-015897,ST900,C02309,Online,2025-10-23,Completed,132.95,26.59,106.36,8.77,115.13,Mobile Wallet
SO015898,YK-2025-015898,ST900,C00903,Online,2025-10-23,Pending,794.75,35.08,759.67,62.67,822.34,Credit Card
SO015899,YK-2025-015899,ST900,C03679,Online,2025-10-23,Completed,419.80,0.00,419.80,34.63,454.43,Credit Card
SO015900,YK-2025-015900,ST900,C03806,Online,2025-10-23,Completed,754.80,0.00,754.80,62.27,817.07,Mobile Wallet
SO015901,YK-2025-015901,ST900,C05207,Online,2025-10-23,Completed,219.95,0.00,219.95,18.15,238.10,Yuktikara Rewards Card
SO015902,YK-2025-015902,ST001,C05752,Store,2025-10-24,Completed,410.85,0.00,410.85,33.90,444.75,Credit Card
SO015903,YK-2025-015903,ST001,C03993,Store,2025-10-24,Completed,794.75,13.90,780.85,64.42,845.27,Debit Card
SO015904,YK-2025-015904,ST001,C04199,Store,2025-10-24,Completed,303.90,0.00,303.90,25.07,328.97,Debit Card
SO015905,YK-2025-015905,ST002,C01543,Store,2025-10-24,Completed,500.85,32.84,468.01,38.61,506.62,Mobile Wallet
SO015906,YK-2025-015906,ST003,C00276,Store,2025-10-24,Shipped,240.95,0.00,240.95,19.88,260.83,Gift Card
SO015907,YK-2025-015907,ST004,C05920,Store,2025-10-24,Completed,157.90,0.00,157.90,13.03,170.93,Gift Card
SO015908,YK-2025-015908,ST004,C04170,Store,2025-10-24,Completed,93.95,0.00,93.95,7.75,101.70,Credit Card
SO015909,YK-2025-015909,ST006,C00467,Store,2025-10-24,Completed,921.65,19.04,902.61,74.47,977.08,Mobile Wallet
SO015910,YK-2025-015910,ST006,C01005,Store,2025-10-24,Completed,620.85,18.10,602.75,49.73,652.48,Gift Card
SO015911,YK-2025-015911,ST006,C02436,Store,2025-10-24,Completed,425.95,0.00,425.95,35.14,461.09,Debit Card
SO015912,YK-2025-015912,ST007,C01907,Store,2025-10-24,Completed,420.85,9.40,411.45,33.94,445.39,Debit Card
SO015913,YK-2025-015913,ST007,C04607,Store,2025-10-24,Shipped,248.90,0.00,248.90,20.53,269.43,Debit Card
SO015914,YK-2025-015914,ST008,C03375,Store,2025-10-24,Completed,802.80,0.00,802.80,66.23,869.03,Mobile Wallet
SO015915,YK-2025-015915,ST008,C00905,Store,2025-10-24,Completed,461.90,0.00,461.90,38.11,500.01,Credit Card
SO015916,YK-2025-015916,ST008,C04081,Store,2025-10-24,Completed,418.85,17.60,401.25,33.10,434.35,Yuktikara Rewards Card
SO015917,YK-2025-015917,ST009,C03251,Store,2025-10-24,Pending,51.95,0.00,51.95,4.29,56.24,Credit Card
SO015918,YK-2025-015918,ST009,C05923,Store,2025-10-24,Completed,192.95,0.00,192.95,15.92,208.87,Mobile Wallet
SO015919,YK-2025-015919,ST010,C05166,Store,2025-10-24,Completed,498.85,0.00,498.85,41.16,540.01,Yuktikara Rewards Card
SO015920,YK-2025-015920,ST010,C00413,Store,2025-10-24,Completed,219.95,0.00,219.95,18.15,238.10,Mobile Wallet
SO015921,YK-2025-015921,ST011,C04530,Store,2025-10-24,Completed,162.95,0.00,162.95,13.44,176.39,Credit Card
SO015922,YK-2025-015922,ST011,C05247,Store,2025-10-24,Completed,328.90,0.00,328.90,27.13,356.03,Mobile Wallet
SO015923,YK-2025-015923,ST011,C01014,Store,2025-10-24,Completed,133.95,0.00,133.95,11.05,145.00,Credit Card
SO015924,YK-2025-015924,ST011,C05746,Store,2025-10-24,Pending,229.90,0.00,229.90,18.97,248.87,Mobile Wallet
SO015925,YK-2025-015925,ST011,C02031,Store,2025-10-24,Completed,491.90,0.00,491.90,40.58,532.48,Yuktikara Rewards Card
SO015926,YK-2025-015926,ST012,C01953,Store,2025-10-24,Completed,714.85,0.00,714.85,58.98,773.83,Gift Card
SO015927,YK-2025-015927,ST012,C05965,Store,2025-10-24,Cancelled,75.95,0.00,75.95,6.27,82.22,Yuktikara Rewards Card
SO015928,YK-2025-015928,ST013,C01599,Store,2025-10-24,Completed,83.95,0.00,83.95,6.93,90.88,Credit Card
SO015929,YK-2025-015929,ST014,C02505,Store,2025-10-24,Completed,410.90,0.00,410.90,33.90,444.80,Credit Card
SO015930,YK-2025-015930,ST015,C02911,Store,2025-10-24,Completed,476.95,0.00,476.95,39.35,516.30,Mobile Wallet
SO015931,YK-2025-015931,ST015,C04119,Store,2025-10-24,Cancelled,39.95,0.00,39.95,3.30,43.25,Debit Card
SO015932,YK-2025-015932,ST015,C03316,Store,2025-10-24,Completed,289.90,0.00,289.90,23.92,313.82,Debit Card
SO015933,YK-2025-015933,ST016,C02049,Store,2025-10-24,Completed,439.95,0.00,439.95,36.30,476.25,Yuktikara Rewards Card
SO015934,YK-2025-015934,ST016,C04364,Store,2025-10-24,Completed,291.80,0.00,291.80,24.07,315.87,Credit Card
SO015935,YK-2025-015935,ST016,C00708,Store,2025-10-24,Completed,522.90,0.00,522.90,43.14,566.04,Credit Card
SO015936,YK-2025-015936,ST018,C03004,Store,2025-10-24,Completed,75.95,0.00,75.95,6.27,82.22,Credit Card
SO015937,YK-2025-015937,ST018,C04940,Store,2025-10-24,Shipped,115.95,0.00,115.95,9.57,125.52,Mobile Wallet
SO015938,YK-2025-015938,ST018,C00043,Store,2025-10-24,Completed,337.90,0.00,337.90,27.88,365.78,Credit Card
SO015939,YK-2025-015939,ST900,C03922,Online,2025-10-24,Completed,175.95,0.00,175.95,14.52,190.47,Debit Card
SO015940,YK-2025-015940,ST900,C04158,Online,2025-10-24,Shipped,164.95,0.00,164.95,13.61,178.56,Mobile Wallet
SO015941,YK-2025-015941,ST900,C02887,Online,2025-10-24,Completed,187.90,0.00,187.90,15.50,203.40,Credit Card
SO015942,YK-2025-015942,ST900,C02367,Online,2025-10-24,Completed,291.85,0.00,291.85,24.08,315.93,Credit Card
SO015943,YK-2025-015943,ST900,C02478,Online,2025-10-24,Completed,126.95,0.00,126.95,10.47,137.42,Mobile Wallet
SO015944,YK-2025-015944,ST900,C00606,Online,2025-10-24,Completed,52.95,0.00,52.95,4.37,57.32,Debit Card
SO015945,YK-2025-015945,ST900,C00972,Online,2025-10-24,Completed,89.95,0.00,89.95,7.42,97.37,Mobile Wallet
SO015946,YK-2025-015946,ST900,C03113,Online,2025-10-24,Completed,159.95,0.00,159.95,13.20,173.15,Credit Card
SO015947,YK-2025-015947,ST900,C04490,Online,2025-10-24,Completed,133.95,0.00,133.95,11.05,145.00,Credit Card
SO015948,YK-2025-015948,ST900,C02746,Online,2025-10-24,Completed,73.95,0.00,73.95,6.10,80.05,Credit Card
SO015949,YK-2025-015949,ST001,C04984,Store,2025-10-25,Completed,408.90,0.00,408.90,33.73,442.63,Credit Card
SO015950,YK-2025-015950,ST001,C03275,Store,2025-10-25,Completed,319.90,0.00,319.90,26.39,346.29,Mobile Wallet
SO015951,YK-2025-015951,ST001,C01550,Store,2025-10-25,Completed,350.85,0.00,350.85,28.95,379.80,Mobile Wallet
SO015952,YK-2025-015952,ST001,C03431,Store,2025-10-25,Completed,577.70,0.00,577.70,47.66,625.36,Credit Card
SO015953,YK-2025-015953,ST001,C02269,Store,2025-10-25,Completed,133.95,20.09,113.86,9.39,123.25,Credit Card
SO015954,YK-2025-015954,ST001,C04626,Store,2025-10-25,Completed,219.95,0.00,219.95,18.15,238.10,Yuktikara Rewards Card
SO015955,YK-2025-015955,ST001,C05929,Store,2025-10-25,Completed,263.90,0.00,263.90,21.77,285.67,Debit Card
SO015956,YK-2025-015956,ST001,C05741,Store,2025-10-25,Completed,1149.75,0.00,1149.75,94.85,1244.60,Debit Card
SO015957,YK-2025-015957,ST002,C01452,Store,2025-10-25,Completed,108.95,0.00,108.95,8.99,117.94,Credit Card
SO015958,YK-2025-015958,ST002,C06043,Store,2025-10-25,Completed,501.90,0.00,501.90,41.41,543.31,Credit Card
SO015959,YK-2025-015959,ST003,C01566,Store,2025-10-25,Shipped,48.95,0.00,48.95,4.04,52.99,Credit Card
SO015960,YK-2025-015960,ST003,C04228,Store,2025-10-25,Completed,234.90,0.00,234.90,19.38,254.28,Mobile Wallet
SO015961,YK-2025-015961,ST003,C05625,Store,2025-10-25,Completed,159.95,31.99,127.96,10.56,138.52,Credit Card
SO015962,YK-2025-015962,ST003,C04068,Store,2025-10-25,Completed,265.90,0.00,265.90,21.94,287.84,Credit Card
SO015963,YK-2025-015963,ST004,C04750,Store,2025-10-25,Completed,187.90,0.00,187.90,15.50,203.40,Credit Card
SO015964,YK-2025-015964,ST004,C03467,Store,2025-10-25,Pending,289.85,0.00,289.85,23.91,313.76,Credit Card
SO015965,YK-2025-015965,ST004,C01476,Store,2025-10-25,Completed,389.85,26.79,363.06,29.95,393.01,Yuktikara Rewards Card
SO015966,YK-2025-015966,ST004,C04058,Store,2025-10-25,Completed,576.85,0.00,576.85,47.59,624.44,Mobile Wallet
SO015967,YK-2025-015967,ST004,C01315,Store,2025-10-25,Shipped,276.90,23.39,253.51,20.91,274.42,Credit Card
SO015968,YK-2025-015968,ST004,C04478,Store,2025-10-25,Completed,141.90,0.00,141.90,11.71,153.61,Yuktikara Rewards Card
SO015969,YK-2025-015969,ST005,C00468,Store,2025-10-25,Completed,622.70,8.30,614.40,50.69,665.09,Debit Card
SO015970,YK-2025-015970,ST005,C02410,Store,2025-10-25,Completed,398.90,0.00,398.90,32.91,431.81,Mobile Wallet
SO015971,YK-2025-015971,ST006,C01137,Store,2025-10-25,Completed,807.70,0.00,807.70,66.64,874.34,Credit Card
SO015972,YK-2025-015972,ST006,C03050,Store,2025-10-25,Completed,314.85,0.00,314.85,25.98,340.83,Debit Card
SO015973,YK-2025-015973,ST006,C03960,Store,2025-10-25,Completed,975.85,87.99,887.86,73.25,961.11,Credit Card
SO015974,YK-2025-015974,ST007,C05146,Store,2025-10-25,Completed,271.95,27.20,244.75,20.19,264.94,Debit Card
SO015975,YK-2025-015975,ST007,C05574,Store,2025-10-25,Completed,93.95,0.00,93.95,7.75,101.70,Credit Card
SO015976,YK-2025-015976,ST008,C04420,Store,2025-10-25,Shipped,298.90,0.00,298.90,24.66,323.56,Yuktikara Rewards Card
SO015977,YK-2025-015977,ST008,C02683,Store,2025-10-25,Completed,944.75,43.89,900.86,74.32,975.18,Credit Card
SO015978,YK-2025-015978,ST009,C02908,Store,2025-10-25,Completed,717.75,32.99,684.76,56.49,741.25,Yuktikara Rewards Card
SO015979,YK-2025-015979,ST009,C06087,Store,2025-10-25,Completed,95.95,0.00,95.95,7.92,103.87,Credit Card
SO015980,YK-2025-015980,ST009,C01645,Store,2025-10-25,Completed,256.85,12.30,244.55,20.18,264.73,Mobile Wallet
SO015981,YK-2025-015981,ST010,C06172,Store,2025-10-25,Shipped,133.95,0.00,133.95,11.05,145.00,Debit Card
SO015982,YK-2025-015982,ST010,C04459,Store,2025-10-25,Completed,135.95,0.00,135.95,11.22,147.17,Mobile Wallet
SO015983,YK-2025-015983,ST010,C03100,Store,2025-10-25,Completed,452.90,0.00,452.90,37.36,490.26,Credit Card
SO015984,YK-2025-015984,ST011,C05268,Store,2025-10-25,Completed,593.75,0.00,593.75,48.98,642.73,Credit Card
SO015985,YK-2025-015985,ST011,C00177,Store,2025-10-25,Completed,180.95,0.00,180.95,14.93,195.88,Yuktikara Rewards Card
SO015986,YK-2025-015986,ST011,C05578,Store,2025-10-25,Completed,1271.70,0.00,1271.70,104.92,1376.62,Credit Card
SO015987,YK-2025-015987,ST011,C04690,Store,2025-10-25,Completed,119.85,0.00,119.85,9.89,129.74,Credit Card
SO015988,YK-2025-015988,ST011,C04348,Store,2025-10-25,Completed,52.95,0.00,52.95,4.37,57.32,Gift Card
SO015989,YK-2025-015989,ST011,C05174,Store,2025-10-25,Completed,73.95,0.00,73.95,6.10,80.05,Credit Card
SO015990,YK-2025-015990,ST011,C01601,Store,2025-10-25,Completed,119.95,0.00,119.95,9.90,129.85,Credit Card
SO015991,YK-2025-015991,ST012,C03258,Store,2025-10-25,Completed,95.95,0.00,95.95,7.92,103.87,Credit Card
SO015992,YK-2025-015992,ST012,C04529,Store,2025-10-25,Completed,742.85,0.00,742.85,61.29,804.14,Credit Card
SO015993,YK-2025-015993,ST012,C05716,Store,2025-10-25,Completed,269.90,0.00,269.90,22.27,292.17,Mobile Wallet
SO015994,YK-2025-015994,ST012,C05301,Store,2025-10-25,Pending,1166.80,85.19,1081.61,89.23,1170.84,Credit Card
SO015995,YK-2025-015995,ST013,C03004,Store,2025-10-25,Completed,190.95,0.00,190.95,15.75,206.70,Mobile Wallet
SO015996,YK-2025-015996,ST014,C01651,Store,2025-10-25,Completed,214.90,0.00,214.90,17.73,232.63,Credit Card
SO015997,YK-2025-015997,ST014,C02968,Store,2025-10-25,Completed,82.95,0.00,82.95,6.84,89.79,Debit Card
SO015998,YK-2025-015998,ST014,C03849,Store,2025-10-25,Completed,133.95,0.00,133.95,11.05,145.00,Credit Card
SO015999,YK-2025-015999,ST014,C00133,Store,2025-10-25,Completed,399.65,0.00,399.65,32.97,432.62,Credit Card
SO016000,YK-2025-016000,ST015,C02291,Store,2025-10-25,Completed,175.95,0.00,175.95,14.52,190.47,Yuktikara Rewards Card
SO016001,YK-2025-016001,ST015,C04313,Store,2025-10-25,Completed,271.95,0.00,271.95,22.44,294.39,Yuktikara Rewards Card
SO016002,YK-2025-016002,ST015,C06125,Store,2025-10-25,Completed,374.90,24.44,350.46,28.91,379.37,Credit Card
SO016003,YK-2025-016003,ST015,C04206,Store,2025-10-25,Completed,459.85,0.00,459.85,37.94,497.79,Debit Card
SO016004,YK-2025-016004,ST016,C02142,Store,2025-10-25,Shipped,385.90,0.00,385.90,31.84,417.74,Credit Card
SO016005,YK-2025-016005,ST016,C01677,Store,2025-10-25,Completed,557.90,0.00,557.90,46.03,603.93,Credit Card
SO016006,YK-2025-016006,ST016,C02893,Store,2025-10-25,Completed,339.95,0.00,339.95,28.05,368.00,Credit Card
SO016007,YK-2025-016007,ST016,C01697,Store,2025-10-25,Shipped,271.95,0.00,271.95,22.44,294.39,Gift Card
SO016008,YK-2025-016008,ST017,C00833,Store,2025-10-25,Completed,487.85,41.84,446.01,36.80,482.81,Debit Card
SO016009,YK-2025-016009,ST017,C01122,Store,2025-10-25,Completed,257.85,0.00,257.85,21.27,279.12,Credit Card
SO016010,YK-2025-016010,ST017,C01125,Store,2025-10-25,Completed,135.95,0.00,135.95,11.22,147.17,Debit Card
SO016011,YK-2025-016011,ST017,C03788,Store,2025-10-25,Completed,309.90,19.00,290.90,24.00,314.90,Debit Card
SO016012,YK-2025-016012,ST018,C01034,Store,2025-10-25,Cancelled,272.85,0.00,272.85,22.51,295.36,Yuktikara Rewards Card
SO016013,YK-2025-016013,ST018,C05386,Store,2025-10-25,Completed,404.85,0.00,404.85,33.40,438.25,Mobile Wallet
SO016014,YK-2025-016014,ST018,C04043,Store,2025-10-25,Completed,250.95,0.00,250.95,20.70,271.65,Yuktikara Rewards Card
SO016015,YK-2025-016015,ST018,C04685,Store,2025-10-25,Completed,1173.75,0.00,1173.75,96.83,1270.58,Credit Card
SO016016,YK-2025-016016,ST900,C03953,Online,2025-10-25,Completed,807.80,0.00,807.80,66.64,874.44,Debit Card
SO016017,YK-2025-016017,ST900,C03382,Online,2025-10-25,Completed,231.90,0.00,231.90,19.13,251.03,Debit Card
SO016018,YK-2025-016018,ST900,C04649,Online,2025-10-25,Pending,48.95,9.79,39.16,3.23,42.39,Debit Card
SO016019,YK-2025-016019,ST900,C05694,Online,2025-10-25,Completed,162.95,16.30,146.65,12.10,158.75,Credit Card
SO016020,YK-2025-016020,ST900,C04087,Online,2025-10-25,Cancelled,108.95,0.00,108.95,8.99,117.94,Credit Card
SO016021,YK-2025-016021,ST900,C01635,Online,2025-10-25,Completed,546.80,0.00,546.80,45.11,591.91,Mobile Wallet
SO016022,YK-2025-016022,ST900,C03134,Online,2025-10-25,Shipped,159.95,16.00,143.95,11.88,155.83,Gift Card
SO016023,YK-2025-016023,ST900,C00975,Online,2025-10-25,Cancelled,208.90,0.00,208.90,17.23,226.13,Credit Card
SO016024,YK-2025-016024,ST001,C04659,Store,2025-10-26,Completed,476.95,0.00,476.95,39.35,516.30,Debit Card
SO016025,YK-2025-016025,ST001,C04129,Store,2025-10-26,Completed,286.90,0.00,286.90,23.67,310.57,Yuktikara Rewards Card
SO016026,YK-2025-016026,ST001,C04551,Store,2025-10-26,Completed,970.65,45.79,924.86,76.30,1001.16,Mobile Wallet
SO016027,YK-2025-016027,ST001,C00679,Store,2025-10-26,Completed,267.90,0.00,267.90,22.10,290.00,Credit Card
SO016028,YK-2025-016028,ST001,C00247,Store,2025-10-26,Completed,516.90,0.00,516.90,42.64,559.54,Credit Card
SO016029,YK-2025-016029,ST001,C04395,Store,2025-10-26,Completed,243.90,0.00,243.90,20.12,264.02,Debit Card
