InventoryID,StoreID,VariantID,ProductID,SnapshotDate,FloorQty,BackroomQty,OnHandQty,FloorMinQty,ReorderPoint
ST011-V00157,ST011,V00157,P0007,2026-08-31,4,4,8,2,6
ST011-V00158,ST011,V00158,P0007,2026-08-31,10,8,18,3,9
ST011-V00165,ST011,V00165,P0007,2026-08-31,3,3,6,2,6
ST011-V00168,ST011,V00168,P0007,2026-08-31,9,13,22,3,9
ST011-V00169,ST011,V00169,P0008,2026-08-31,1,5,6,3,9
ST011-V00170,ST011,V00170,P0008,2026-08-31,7,7,14,4,12
ST011-V00171,ST011,V00171,P0008,2026-08-31,2,2,4,3,9
ST011-V00172,ST011,V00172,P0008,2026-08-31,3,2,5,2,6
ST011-V00173,ST011,V00173,P0008,2026-08-31,6,7,13,3,9
ST011-V00174,ST011,V00174,P0008,2026-08-31,6,1,7,2,6
ST011-V00176,ST011,V00176,P0008,2026-08-31,3,3,6,3,9
ST011-V00177,ST011,V00177,P0008,2026-08-31,3,6,9,2,6
ST011-V00178,ST011,V00178,P0008,2026-08-31,5,1,6,4,12
ST011-V00180,ST011,V00180,P0008,2026-08-31,3,5,8,3,9
ST011-V00181,ST011,V00181,P0008,2026-08-31,7,14,21,4,12
ST011-V00182,ST011,V00182,P0008,2026-08-31,8,4,12,3,9
ST011-V00188,ST011,V00188,P0008,2026-08-31,3,3,6,2,6
ST011-V00189,ST011,V00189,P0008,2026-08-31,8,0,8,4,12
ST011-V00190,ST011,V00190,P0008,2026-08-31,5,3,8,2,6
ST011-V00191,ST011,V00191,P0008,2026-08-31,10,6,16,4,12
ST011-V00193,ST011,V00193,P0009,2026-08-31,3,0,3,3,9
ST011-V00196,ST011,V00196,P0009,2026-08-31,6,4,10,3,9
ST011-V00200,ST011,V00200,P0009,2026-08-31,4,4,8,2,6
ST011-V00201,ST011,V00201,P0009,2026-08-31,5,21,26,4,12
ST011-V00202,ST011,V00202,P0009,2026-08-31,10,9,19,3,9
ST011-V00203,ST011,V00203,P0009,2026-08-31,2,3,5,2,6
ST011-V00204,ST011,V00204,P0009,2026-08-31,1,3,4,2,6
ST011-V00205,ST011,V00205,P0009,2026-08-31,3,4,7,2,6
ST011-V00206,ST011,V00206,P0009,2026-08-31,8,0,8,4,12
ST011-V00210,ST011,V00210,P0009,2026-08-31,3,4,7,2,6
ST011-V00211,ST011,V00211,P0009,2026-08-31,7,3,10,2,6
ST011-V00214,ST011,V00214,P0009,2026-08-31,6,8,14,3,9
ST011-V00215,ST011,V00215,P0009,2026-08-31,3,3,6,2,6
ST011-V00216,ST011,V00216,P0009,2026-08-31,13,15,28,6,18
ST011-V00218,ST011,V00218,P0010,2026-08-31,2,5,7,2,6
ST011-V00219,ST011,V00219,P0010,2026-08-31,5,10,15,4,12
ST011-V00220,ST011,V00220,P0010,2026-08-31,19,7,26,6,18
ST011-V00222,ST011,V00222,P0010,2026-08-31,6,13,19,4,12
ST011-V00226,ST011,V00226,P0010,2026-08-31,6,7,13,4,12
ST011-V00227,ST011,V00227,P0010,2026-08-31,12,5,17,3,9
ST011-V00228,ST011,V00228,P0010,2026-08-31,6,1,7,2,6
ST011-V00229,ST011,V00229,P0010,2026-08-31,3,5,8,2,6
ST011-V00230,ST011,V00230,P0010,2026-08-31,5,4,9,4,12
ST011-V00233,ST011,V00233,P0010,2026-08-31,14,0,14,6,18
ST011-V00234,ST011,V00234,P0010,2026-08-31,11,0,11,6,18
ST011-V00241,ST011,V00241,P0011,2026-08-31,1,3,4,2,6
ST011-V00242,ST011,V00242,P0011,2026-08-31,5,4,9,2,6
ST011-V00243,ST011,V00243,P0011,2026-08-31,2,1,3,2,6
ST011-V00244,ST011,V00244,P0011,2026-08-31,3,1,4,2,6
ST011-V00245,ST011,V00245,P0011,2026-08-31,2,4,6,3,9
ST011-V00246,ST011,V00246,P0011,2026-08-31,14,4,18,6,18
ST011-V00247,ST011,V00247,P0011,2026-08-31,4,4,8,3,9
ST011-V00248,ST011,V00248,P0011,2026-08-31,4,0,4,3,9
ST011-V00249,ST011,V00249,P0011,2026-08-31,3,5,8,4,12
ST011-V00253,ST011,V00253,P0011,2026-08-31,7,6,13,3,9
ST011-V00257,ST011,V00257,P0011,2026-08-31,7,12,19,4,12
ST011-V00259,ST011,V00259,P0011,2026-08-31,14,5,19,4,12
ST011-V00263,ST011,V00263,P0011,2026-08-31,10,9,19,6,18
ST011-V00265,ST011,V00265,P0012,2026-08-31,9,1,10,3,9
ST011-V00266,ST011,V00266,P0012,2026-08-31,4,7,11,3,9
ST011-V00267,ST011,V00267,P0012,2026-08-31,19,13,32,6,18
ST011-V00268,ST011,V00268,P0012,2026-08-31,8,1,9,4,12
ST011-V00270,ST011,V00270,P0012,2026-08-31,3,6,9,2,6
ST011-V00272,ST011,V00272,P0012,2026-08-31,3,5,8,3,9
ST011-V00273,ST011,V00273,P0012,2026-08-31,3,8,11,3,9
ST011-V00274,ST011,V00274,P0012,2026-08-31,8,0,8,6,18
ST011-V00276,ST011,V00276,P0012,2026-08-31,7,0,7,3,9
ST011-V00278,ST011,V00278,P0012,2026-08-31,4,5,9,2,6
ST011-V00280,ST011,V00280,P0012,2026-08-31,5,5,10,2,6
ST011-V00284,ST011,V00284,P0012,2026-08-31,6,0,6,6,18
ST011-V00285,ST011,V00285,P0012,2026-08-31,4,3,7,2,6
ST011-V00286,ST011,V00286,P0012,2026-08-31,14,6,20,6,18
ST011-V00287,ST011,V00287,P0012,2026-08-31,5,8,13,2,6
ST011-V00289,ST011,V00289,P0013,2026-08-31,6,6,12,4,12
ST011-V00290,ST011,V00290,P0013,2026-08-31,2,15,17,4,12
ST011-V00292,ST011,V00292,P0013,2026-08-31,4,7,11,3,9
ST011-V00293,ST011,V00293,P0013,2026-08-31,6,5,11,3,9
ST011-V00294,ST011,V00294,P0013,2026-08-31,5,6,11,2,6
ST011-V00297,ST011,V00297,P0013,2026-08-31,9,5,14,4,12
ST011-V00298,ST011,V00298,P0013,2026-08-31,7,8,15,3,9
ST011-V00300,ST011,V00300,P0013,2026-08-31,19,3,22,6,18
ST011-V00302,ST011,V00302,P0013,2026-08-31,5,1,6,3,9
ST011-V00303,ST011,V00303,P0013,2026-08-31,5,7,12,4,12
ST011-V00308,ST011,V00308,P0013,2026-08-31,11,8,19,3,9
ST011-V00309,ST011,V00309,P0013,2026-08-31,2,3,5,2,6
ST011-V00312,ST011,V00312,P0013,2026-08-31,6,3,9,2,6
ST011-V00315,ST011,V00315,P0014,2026-08-31,1,4,5,2,6
ST011-V00316,ST011,V00316,P0014,2026-08-31,6,5,11,3,9
ST011-V00319,ST011,V00319,P0014,2026-08-31,3,4,7,3,9
ST011-V00321,ST011,V00321,P0014,2026-08-31,3,4,7,2,6
ST011-V00323,ST011,V00323,P0014,2026-08-31,13,7,20,4,12
ST011-V00324,ST011,V00324,P0014,2026-08-31,5,9,14,3,9
ST011-V00326,ST011,V00326,P0014,2026-08-31,13,3,16,6,18
ST011-V00327,ST011,V00327,P0014,2026-08-31,4,10,14,3,9
ST011-V00329,ST011,V00329,P0014,2026-08-31,2,2,4,2,6
ST011-V00334,ST011,V00334,P0014,2026-08-31,8,7,15,3,9
ST011-V00335,ST011,V00335,P0014,2026-08-31,6,5,11,2,6
ST011-V00336,ST011,V00336,P0014,2026-08-31,1,2,3,3,9
ST011-V00337,ST011,V00337,P0015,2026-08-31,10,5,15,3,9
ST011-V00338,ST011,V00338,P0015,2026-08-31,9,3,12,4,12
ST011-V00339,ST011,V00339,P0015,2026-08-31,2,1,3,3,9
ST011-V00340,ST011,V00340,P0015,2026-08-31,7,7,14,4,12
ST011-V00343,ST011,V00343,P0015,2026-08-31,3,4,7,3,9
ST011-V00346,ST011,V00346,P0015,2026-08-31,5,3,8,6,18
ST011-V00349,ST011,V00349,P0015,2026-08-31,3,2,5,2,6
ST011-V00350,ST011,V00350,P0015,2026-08-31,16,12,28,4,12
ST011-V00351,ST011,V00351,P0015,2026-08-31,5,2,7,2,6
ST011-V00352,ST011,V00352,P0015,2026-08-31,13,9,22,6,18
ST011-V00353,ST011,V00353,P0015,2026-08-31,11,0,11,6,18
ST011-V00355,ST011,V00355,P0015,2026-08-31,7,3,10,4,12
ST011-V00356,ST011,V00356,P0015,2026-08-31,6,4,10,3,9
ST011-V00358,ST011,V00358,P0015,2026-08-31,1,2,3,2,6
ST011-V00359,ST011,V00359,P0015,2026-08-31,7,0,7,4,12
ST011-V00360,ST011,V00360,P0015,2026-08-31,7,0,7,4,12
ST011-V00361,ST011,V00361,P0016,2026-08-31,3,0,3,2,6
ST011-V00363,ST011,V00363,P0016,2026-08-31,6,2,8,2,6
ST011-V00365,ST011,V00365,P0016,2026-08-31,16,14,30,6,18
ST011-V00369,ST011,V00369,P0016,2026-08-31,5,1,6,2,6
ST011-V00370,ST011,V00370,P0016,2026-08-31,7,10,17,4,12
ST011-V00371,ST011,V00371,P0016,2026-08-31,4,1,5,2,6
ST011-V00372,ST011,V00372,P0016,2026-08-31,2,2,4,2,6
ST011-V00376,ST011,V00376,P0016,2026-08-31,10,11,21,4,12
ST011-V00377,ST011,V00377,P0016,2026-08-31,6,6,12,3,9
ST011-V00378,ST011,V00378,P0016,2026-08-31,1,3,4,2,6
ST011-V00380,ST011,V00380,P0016,2026-08-31,7,3,10,4,12
ST011-V00383,ST011,V00383,P0016,2026-08-31,13,16,29,6,18
ST011-V00386,ST011,V00386,P0017,2026-08-31,3,16,19,6,18
ST011-V00387,ST011,V00387,P0017,2026-08-31,6,4,10,2,6
ST011-V00388,ST011,V00388,P0017,2026-08-31,5,2,7,2,6
ST011-V00391,ST011,V00391,P0017,2026-08-31,5,10,15,3,9
ST011-V00392,ST011,V00392,P0017,2026-08-31,7,9,16,3,9
ST011-V00394,ST011,V00394,P0017,2026-08-31,6,11,17,4,12
ST011-V00396,ST011,V00396,P0017,2026-08-31,13,6,19,6,18
ST011-V00401,ST011,V00401,P0017,2026-08-31,0,1,1,6,18
ST011-V00402,ST011,V00402,P0017,2026-08-31,2,4,6,3,9
ST011-V00403,ST011,V00403,P0018,2026-08-31,6,3,9,2,6
ST011-V00404,ST011,V00404,P0018,2026-08-31,3,7,10,2,6
ST011-V00410,ST011,V00410,P0018,2026-08-31,3,3,6,2,6
ST011-V00411,ST011,V00411,P0018,2026-08-31,7,3,10,6,18
ST011-V00412,ST011,V00412,P0018,2026-08-31,5,3,8,2,6
ST011-V00414,ST011,V00414,P0018,2026-08-31,6,8,14,3,9
ST011-V00416,ST011,V00416,P0018,2026-08-31,3,2,5,2,6
ST011-V00417,ST011,V00417,P0018,2026-08-31,9,10,19,3,9
ST011-V00418,ST011,V00418,P0018,2026-08-31,6,6,12,2,6
ST011-V00421,ST011,V00421,P0019,2026-08-31,11,11,22,4,12
ST011-V00422,ST011,V00422,P0019,2026-08-31,4,3,7,2,6
ST011-V00424,ST011,V00424,P0019,2026-08-31,1,2,3,2,6
ST011-V00427,ST011,V00427,P0019,2026-08-31,6,7,13,4,12
ST011-V00429,ST011,V00429,P0019,2026-08-31,8,5,13,4,12
ST011-V00431,ST011,V00431,P0019,2026-08-31,8,6,14,3,9
ST011-V00436,ST011,V00436,P0019,2026-08-31,4,7,11,2,6
ST011-V00438,ST011,V00438,P0019,2026-08-31,5,4,9,3,9
ST011-V00439,ST011,V00439,P0020,2026-08-31,10,9,19,3,9
ST011-V00441,ST011,V00441,P0020,2026-08-31,9,3,12,4,12
ST011-V00443,ST011,V00443,P0020,2026-08-31,6,3,9,3,9
ST011-V00444,ST011,V00444,P0020,2026-08-31,6,9,15,3,9
ST011-V00445,ST011,V00445,P0020,2026-08-31,9,8,17,3,9
ST011-V00446,ST011,V00446,P0020,2026-08-31,5,4,9,3,9
ST011-V00447,ST011,V00447,P0020,2026-08-31,8,9,17,4,12
ST011-V00448,ST011,V00448,P0020,2026-08-31,3,7,10,2,6
ST011-V00452,ST011,V00452,P0020,2026-08-31,1,0,1,2,6
ST011-V00453,ST011,V00453,P0020,2026-08-31,2,7,9,4,12
ST011-V00454,ST011,V00454,P0020,2026-08-31,0,2,2,2,6
ST011-V00455,ST011,V00455,P0020,2026-08-31,13,10,23,6,18
ST011-V00457,ST011,V00457,P0021,2026-08-31,4,2,6,2,6
ST011-V00458,ST011,V00458,P0021,2026-08-31,17,7,24,4,12
ST011-V00459,ST011,V00459,P0021,2026-08-31,9,1,10,3,9
ST011-V00460,ST011,V00460,P0021,2026-08-31,8,0,8,4,12
ST011-V00461,ST011,V00461,P0021,2026-08-31,2,4,6,2,6
ST011-V00462,ST011,V00462,P0021,2026-08-31,6,3,9,2,6
ST011-V00465,ST011,V00465,P0021,2026-08-31,13,9,22,6,18
ST011-V00471,ST011,V00471,P0021,2026-08-31,6,6,12,3,9
ST011-V00472,ST011,V00472,P0021,2026-08-31,3,6,9,3,9
ST011-V00473,ST011,V00473,P0021,2026-08-31,6,1,7,3,9
ST011-V00474,ST011,V00474,P0021,2026-08-31,2,5,7,2,6
ST011-V00475,ST011,V00475,P0022,2026-08-31,7,0,7,4,12
ST011-V00476,ST011,V00476,P0022,2026-08-31,5,5,10,2,6
ST011-V00478,ST011,V00478,P0022,2026-08-31,2,4,6,2,6
ST011-V00479,ST011,V00479,P0022,2026-08-31,9,17,26,4,12
ST011-V00482,ST011,V00482,P0022,2026-08-31,3,6,9,3,9
ST011-V00484,ST011,V00484,P0022,2026-08-31,4,7,11,3,9
ST011-V00485,ST011,V00485,P0022,2026-08-31,2,0,2,2,6
ST011-V00486,ST011,V00486,P0022,2026-08-31,8,6,14,6,18
ST011-V00488,ST011,V00488,P0022,2026-08-31,5,3,8,3,9
ST011-V00492,ST011,V00492,P0022,2026-08-31,3,2,5,2,6
ST011-V00495,ST011,V00495,P0023,2026-08-31,5,7,12,2,6
ST011-V00496,ST011,V00496,P0023,2026-08-31,0,0,0,2,6
ST011-V00500,ST011,V00500,P0023,2026-08-31,8,7,15,2,6
ST011-V00501,ST011,V00501,P0023,2026-08-31,5,10,15,3,9
ST011-V00502,ST011,V00502,P0023,2026-08-31,4,8,12,3,9
ST011-V00504,ST011,V00504,P0023,2026-08-31,4,1,5,2,6
ST011-V00505,ST011,V00505,P0023,2026-08-31,2,2,4,2,6
ST011-V00507,ST011,V00507,P0023,2026-08-31,7,5,12,3,9
ST011-V00508,ST011,V00508,P0023,2026-08-31,4,9,13,6,18
ST011-V00510,ST011,V00510,P0023,2026-08-31,11,8,19,4,12
ST011-V00515,ST011,V00515,P0024,2026-08-31,4,0,4,2,6
ST011-V00519,ST011,V00519,P0024,2026-08-31,8,7,15,3,9
ST011-V00521,ST011,V00521,P0024,2026-08-31,8,2,10,3,9
ST011-V00522,ST011,V00522,P0024,2026-08-31,7,1,8,3,9
ST011-V00526,ST011,V00526,P0024,2026-08-31,5,3,8,2,6
ST011-V00527,ST011,V00527,P0024,2026-08-31,11,10,21,6,18
ST011-V00528,ST011,V00528,P0024,2026-08-31,0,2,2,2,6
ST011-V00532,ST011,V00532,P0025,2026-08-31,7,5,12,4,12
ST011-V00534,ST011,V00534,P0025,2026-08-31,1,4,5,2,6
ST011-V00535,ST011,V00535,P0025,2026-08-31,5,7,12,3,9
ST011-V00537,ST011,V00537,P0025,2026-08-31,5,6,11,2,6
ST011-V00538,ST011,V00538,P0025,2026-08-31,5,4,9,2,6
ST011-V00539,ST011,V00539,P0025,2026-08-31,4,11,15,4,12
ST011-V00540,ST011,V00540,P0025,2026-08-31,3,5,8,3,9
ST011-V00542,ST011,V00542,P0025,2026-08-31,6,5,11,3,9
ST011-V00543,ST011,V00543,P0025,2026-08-31,10,10,20,4,12
ST011-V00544,ST011,V00544,P0025,2026-08-31,9,0,9,4,12
ST011-V00547,ST011,V00547,P0026,2026-08-31,6,4,10,3,9
ST011-V00551,ST011,V00551,P0026,2026-08-31,6,3,9,3,9
ST011-V00552,ST011,V00552,P0026,2026-08-31,3,2,5,2,6
ST011-V00554,ST011,V00554,P0026,2026-08-31,3,0,3,2,6
ST011-V00557,ST011,V00557,P0026,2026-08-31,3,2,5,3,9
ST011-V00558,ST011,V00558,P0026,2026-08-31,4,3,7,3,9
ST011-V00559,ST011,V00559,P0026,2026-08-31,2,11,13,4,12
ST011-V00560,ST011,V00560,P0026,2026-08-31,12,2,14,3,9
ST011-V00562,ST011,V00562,P0026,2026-08-31,2,6,8,2,6
ST011-V00565,ST011,V00565,P0027,2026-08-31,6,5,11,4,12
ST011-V00566,ST011,V00566,P0027,2026-08-31,5,6,11,2,6
ST011-V00567,ST011,V00567,P0027,2026-08-31,5,2,7,2,6
ST011-V00569,ST011,V00569,P0027,2026-08-31,5,6,11,2,6
ST011-V00570,ST011,V00570,P0027,2026-08-31,8,4,12,3,9
ST011-V00571,ST011,V00571,P0027,2026-08-31,2,5,7,3,9
ST011-V00572,ST011,V00572,P0027,2026-08-31,5,4,9,4,12
ST011-V00575,ST011,V00575,P0027,2026-08-31,10,4,14,3,9
ST011-V00577,ST011,V00577,P0027,2026-08-31,6,4,10,3,9
ST011-V00578,ST011,V00578,P0027,2026-08-31,6,0,6,3,9
ST011-V00580,ST011,V00580,P0027,2026-08-31,5,1,6,2,6
ST011-V00583,ST011,V00583,P0028,2026-08-31,2,3,5,2,6
ST011-V00584,ST011,V00584,P0028,2026-08-31,4,6,10,2,6
ST011-V00585,ST011,V00585,P0028,2026-08-31,2,6,8,3,9
ST011-V00586,ST011,V00586,P0028,2026-08-31,3,2,5,3,9
ST011-V00588,ST011,V00588,P0028,2026-08-31,10,6,16,4,12
ST011-V00589,ST011,V00589,P0028,2026-08-31,3,4,7,2,6
ST011-V00590,ST011,V00590,P0028,2026-08-31,1,5,6,2,6
ST011-V00592,ST011,V00592,P0028,2026-08-31,4,2,6,2,6
ST011-V00593,ST011,V00593,P0028,2026-08-31,5,6,11,3,9
ST011-V00594,ST011,V00594,P0028,2026-08-31,8,0,8,3,9
ST011-V00596,ST011,V00596,P0028,2026-08-31,10,0,10,4,12
ST011-V00599,ST011,V00599,P0028,2026-08-31,4,4,8,3,9
ST011-V00601,ST011,V00601,P0029,2026-08-31,7,6,13,2,6
ST011-V00602,ST011,V00602,P0029,2026-08-31,3,8,11,3,9
ST011-V00604,ST011,V00604,P0029,2026-08-31,4,3,7,3,9
ST011-V00607,ST011,V00607,P0029,2026-08-31,15,10,25,6,18
ST011-V00608,ST011,V00608,P0029,2026-08-31,9,3,12,4,12
ST011-V00609,ST011,V00609,P0029,2026-08-31,3,3,6,2,6
ST011-V00610,ST011,V00610,P0029,2026-08-31,7,4,11,3,9
ST011-V00612,ST011,V00612,P0029,2026-08-31,4,1,5,2,6
ST011-V00613,ST011,V00613,P0029,2026-08-31,1,0,1,2,6
ST011-V00614,ST011,V00614,P0029,2026-08-31,5,1,6,2,6
ST011-V00615,ST011,V00615,P0029,2026-08-31,4,7,11,2,6
ST011-V00616,ST011,V00616,P0029,2026-08-31,15,11,26,6,18
ST011-V00617,ST011,V00617,P0029,2026-08-31,12,7,19,6,18
ST011-V00618,ST011,V00618,P0029,2026-08-31,2,3,5,2,6
ST011-V00619,ST011,V00619,P0030,2026-08-31,1,5,6,3,9
ST011-V00620,ST011,V00620,P0030,2026-08-31,4,3,7,2,6
ST011-V00623,ST011,V00623,P0030,2026-08-31,1,8,9,4,12
ST011-V00624,ST011,V00624,P0030,2026-08-31,12,9,21,4,12
ST011-V00626,ST011,V00626,P0030,2026-08-31,10,2,12,4,12
ST011-V00629,ST011,V00629,P0030,2026-08-31,10,2,12,4,12
ST011-V00631,ST011,V00631,P0030,2026-08-31,3,11,14,4,12
ST011-V00632,ST011,V00632,P0030,2026-08-31,9,5,14,3,9
ST011-V00634,ST011,V00634,P0030,2026-08-31,2,4,6,3,9
ST011-V00638,ST011,V00638,P0031,2026-08-31,4,1,5,2,6
ST011-V00639,ST011,V00639,P0031,2026-08-31,3,5,8,2,6
ST011-V00642,ST011,V00642,P0031,2026-08-31,4,4,8,2,6
ST011-V00643,ST011,V00643,P0031,2026-08-31,7,4,11,3,9
ST011-V00644,ST011,V00644,P0031,2026-08-31,7,3,10,2,6
ST011-V00646,ST011,V00646,P0031,2026-08-31,11,8,19,6,18
ST011-V00647,ST011,V00647,P0031,2026-08-31,6,4,10,2,6
ST011-V00653,ST011,V00653,P0031,2026-08-31,5,1,6,2,6
ST011-V00655,ST011,V00655,P0032,2026-08-31,7,7,14,3,9
ST011-V00660,ST011,V00660,P0032,2026-08-31,9,8,17,6,18
ST011-V00661,ST011,V00661,P0032,2026-08-31,3,5,8,3,9
ST011-V00663,ST011,V00663,P0032,2026-08-31,5,1,6,2,6
ST011-V00666,ST011,V00666,P0032,2026-08-31,2,1,3,2,6
ST011-V00667,ST011,V00667,P0032,2026-08-31,13,27,40,6,18
ST011-V00668,ST011,V00668,P0032,2026-08-31,12,0,12,4,12
ST011-V00669,ST011,V00669,P0032,2026-08-31,4,4,8,2,6
ST011-V00671,ST011,V00671,P0032,2026-08-31,4,11,15,4,12
ST011-V00672,ST011,V00672,P0032,2026-08-31,9,7,16,3,9
ST011-V00677,ST011,V00677,P0033,2026-08-31,6,9,15,3,9
ST011-V00678,ST011,V00678,P0033,2026-08-31,5,0,5,2,6
ST011-V00682,ST011,V00682,P0033,2026-08-31,7,2,9,4,12
ST011-V00683,ST011,V00683,P0033,2026-08-31,3,7,10,2,6
ST011-V00684,ST011,V00684,P0033,2026-08-31,7,3,10,4,12
ST011-V00686,ST011,V00686,P0033,2026-08-31,3,3,6,2,6
ST011-V00688,ST011,V00688,P0033,2026-08-31,9,3,12,4,12
ST011-V00689,ST011,V00689,P0033,2026-08-31,3,1,4,3,9
ST011-V00691,ST011,V00691,P0034,2026-08-31,2,0,2,2,6
ST011-V00692,ST011,V00692,P0034,2026-08-31,4,2,6,2,6
ST011-V00694,ST011,V00694,P0034,2026-08-31,3,4,7,2,6
ST011-V00701,ST011,V00701,P0034,2026-08-31,7,4,11,3,9
ST011-V00702,ST011,V00702,P0034,2026-08-31,4,6,10,2,6
ST011-V00704,ST011,V00704,P0034,2026-08-31,4,2,6,2,6
ST011-V00705,ST011,V00705,P0034,2026-08-31,3,2,5,2,6
ST012-V00004,ST012,V00004,P0001,2026-08-31,10,10,20,4,12
ST012-V00005,ST012,V00005,P0001,2026-08-31,13,1,14,4,12
ST012-V00006,ST012,V00006,P0001,2026-08-31,5,13,18,4,12
ST012-V00007,ST012,V00007,P0001,2026-08-31,6,2,8,2,6
ST012-V00008,ST012,V00008,P0001,2026-08-31,3,1,4,2,6
ST012-V00009,ST012,V00009,P0001,2026-08-31,12,6,18,4,12
ST012-V00011,ST012,V00011,P0001,2026-08-31,4,6,10,2,6
ST012-V00012,ST012,V00012,P0001,2026-08-31,5,9,14,4,12
ST012-V00015,ST012,V00015,P0001,2026-08-31,4,0,4,2,6
ST012-V00016,ST012,V00016,P0001,2026-08-31,9,3,12,3,9
ST012-V00019,ST012,V00019,P0001,2026-08-31,3,2,5,2,6
ST012-V00022,ST012,V00022,P0001,2026-08-31,4,0,4,2,6
ST012-V00023,ST012,V00023,P0001,2026-08-31,7,4,11,3,9
ST012-V00026,ST012,V00026,P0002,2026-08-31,4,2,6,2,6
ST012-V00027,ST012,V00027,P0002,2026-08-31,4,4,8,3,9
ST012-V00028,ST012,V00028,P0002,2026-08-31,6,4,10,2,6
ST012-V00029,ST012,V00029,P0002,2026-08-31,2,3,5,2,6
ST012-V00031,ST012,V00031,P0002,2026-08-31,6,5,11,2,6
ST012-V00032,ST012,V00032,P0002,2026-08-31,3,5,8,2,6
ST012-V00034,ST012,V00034,P0002,2026-08-31,2,4,6,2,6
ST012-V00035,ST012,V00035,P0002,2026-08-31,4,3,7,3,9
ST012-V00036,ST012,V00036,P0002,2026-08-31,2,3,5,2,6
ST012-V00037,ST012,V00037,P0002,2026-08-31,3,5,8,2,6
ST012-V00039,ST012,V00039,P0002,2026-08-31,0,3,3,2,6
ST012-V00040,ST012,V00040,P0002,2026-08-31,8,6,14,4,12
ST012-V00042,ST012,V00042,P0002,2026-08-31,4,0,4,3,9
ST012-V00043,ST012,V00043,P0002,2026-08-31,5,1,6,2,6
ST012-V00045,ST012,V00045,P0002,2026-08-31,5,4,9,2,6
ST012-V00046,ST012,V00046,P0002,2026-08-31,0,7,7,4,12
ST012-V00047,ST012,V00047,P0002,2026-08-31,6,2,8,3,9
ST012-V00048,ST012,V00048,P0002,2026-08-31,7,1,8,3,9
ST012-V00049,ST012,V00049,P0003,2026-08-31,9,9,18,3,9
ST012-V00050,ST012,V00050,P0003,2026-08-31,1,1,2,2,6
ST012-V00051,ST012,V00051,P0003,2026-08-31,1,4,5,3,9
ST012-V00052,ST012,V00052,P0003,2026-08-31,5,5,10,3,9
ST012-V00054,ST012,V00054,P0003,2026-08-31,9,12,21,3,9
ST012-V00058,ST012,V00058,P0003,2026-08-31,7,11,18,3,9
ST012-V00059,ST012,V00059,P0003,2026-08-31,2,0,2,2,6
ST012-V00060,ST012,V00060,P0003,2026-08-31,3,2,5,3,9
ST012-V00062,ST012,V00062,P0003,2026-08-31,3,3,6,2,6
ST012-V00070,ST012,V00070,P0003,2026-08-31,0,1,1,2,6
ST012-V00071,ST012,V00071,P0003,2026-08-31,6,2,8,2,6
ST012-V00072,ST012,V00072,P0003,2026-08-31,4,4,8,2,6
ST012-V00076,ST012,V00076,P0004,2026-08-31,4,4,8,2,6
ST012-V00077,ST012,V00077,P0004,2026-08-31,4,3,7,2,6
ST012-V00079,ST012,V00079,P0004,2026-08-31,4,6,10,3,9
ST012-V00080,ST012,V00080,P0004,2026-08-31,6,5,11,3,9
ST012-V00082,ST012,V00082,P0004,2026-08-31,8,2,10,2,6
ST012-V00085,ST012,V00085,P0004,2026-08-31,7,0,7,3,9
ST012-V00086,ST012,V00086,P0004,2026-08-31,7,0,7,3,9
ST012-V00090,ST012,V00090,P0004,2026-08-31,3,15,18,4,12
ST012-V00091,ST012,V00091,P0004,2026-08-31,12,9,21,3,9
ST012-V00093,ST012,V00093,P0004,2026-08-31,4,3,7,3,9
ST012-V00095,ST012,V00095,P0004,2026-08-31,6,2,8,2,6
ST012-V00097,ST012,V00097,P0005,2026-08-31,8,4,12,3,9
ST012-V00098,ST012,V00098,P0005,2026-08-31,6,5,11,3,9
ST012-V00100,ST012,V00100,P0005,2026-08-31,4,3,7,3,9
ST012-V00101,ST012,V00101,P0005,2026-08-31,2,10,12,4,12
ST012-V00103,ST012,V00103,P0005,2026-08-31,6,0,6,2,6
ST012-V00104,ST012,V00104,P0005,2026-08-31,13,7,20,4,12
ST012-V00105,ST012,V00105,P0005,2026-08-31,4,5,9,2,6
ST012-V00108,ST012,V00108,P0005,2026-08-31,13,9,22,4,12
ST012-V00109,ST012,V00109,P0005,2026-08-31,5,3,8,3,9
ST012-V00110,ST012,V00110,P0005,2026-08-31,13,7,20,4,12
ST012-V00111,ST012,V00111,P0005,2026-08-31,5,1,6,3,9
ST012-V00112,ST012,V00112,P0005,2026-08-31,4,3,7,2,6
ST012-V00115,ST012,V00115,P0005,2026-08-31,5,4,9,3,9
ST012-V00119,ST012,V00119,P0005,2026-08-31,3,4,7,2,6
ST012-V00120,ST012,V00120,P0005,2026-08-31,8,2,10,4,12
ST012-V00124,ST012,V00124,P0006,2026-08-31,9,7,16,3,9
ST012-V00125,ST012,V00125,P0006,2026-08-31,3,4,7,2,6
ST012-V00126,ST012,V00126,P0006,2026-08-31,3,4,7,2,6
ST012-V00127,ST012,V00127,P0006,2026-08-31,12,5,17,4,12
ST012-V00129,ST012,V00129,P0006,2026-08-31,4,12,16,4,12
ST012-V00131,ST012,V00131,P0006,2026-08-31,1,3,4,2,6
ST012-V00134,ST012,V00134,P0006,2026-08-31,4,7,11,3,9
