PurchaseOrderID,SupplierID,StoreID,PurchaseOrderDate,ExpectedDeliveryDate,DeliveredDate,POStatus,POTotalCost
PO003881,SUP06,ST011,2026-01-09,2026-02-26,2026-02-26,Partially received,995.42
PO003882,SUP03,ST012,2026-01-09,2026-01-25,2026-01-25,Received,831.93
PO003883,SUP05,ST015,2026-01-09,2026-02-12,2026-02-12,Received,2038.82
PO003884,SUP02,ST018,2026-01-09,2026-02-06,2026-02-06,Received,752.36
PO003885,SUP01,ST002,2026-01-10,2026-02-21,2026-02-21,Received,1136.41
PO003886,SUP07,ST005,2026-01-10,2026-02-18,2026-02-18,Received,909.27
PO003887,SUP06,ST007,2026-01-10,2026-02-27,2026-02-27,Received,553.11
PO003888,SUP03,ST008,2026-01-10,2026-01-26,2026-01-26,Received,578.01
PO003889,SUP03,ST010,2026-01-10,2026-01-26,2026-01-26,Received,376.13
PO003890,SUP07,ST010,2026-01-10,2026-02-18,2026-02-18,Received,1232.50
PO003891,SUP02,ST011,2026-01-10,2026-02-07,2026-02-07,Received,999.75
PO003892,SUP01,ST012,2026-01-10,2026-02-21,2026-02-21,Received,436.85
PO003893,SUP07,ST013,2026-01-10,2026-02-18,2026-02-18,Partially received,941.92
PO003894,SUP07,ST014,2026-01-10,2026-02-18,2026-02-18,Partially received,1458.76
PO003895,SUP06,ST017,2026-01-10,2026-02-27,2026-03-11,Partially received,363.12
PO003896,SUP03,ST018,2026-01-10,2026-01-26,2026-01-26,Received,1662.42
PO003897,SUP05,ST900,2026-01-10,2026-02-13,2026-02-13,Partially received,2775.96
PO003898,SUP05,ST009,2026-01-11,2026-02-14,2026-02-14,Received,475.65
PO003899,SUP07,ST009,2026-01-11,2026-02-19,2026-02-19,Partially received,534.47
PO003900,SUP07,ST011,2026-01-11,2026-02-19,2026-02-19,Partially received,1876.04
PO003901,SUP06,ST001,2026-01-12,2026-03-01,2026-03-01,Partially received,964.26
PO003902,SUP06,ST006,2026-01-12,2026-03-01,2026-03-01,Received,479.40
PO003903,SUP05,ST007,2026-01-12,2026-02-15,2026-02-15,Partially received,1609.01
PO003904,SUP03,ST009,2026-01-12,2026-01-28,2026-01-28,Received,672.87
PO003905,SUP04,ST009,2026-01-12,2026-03-08,2026-03-29,Partially received,1900.72
PO003906,SUP05,ST010,2026-01-12,2026-02-15,2026-02-15,Received,2354.29
PO003907,SUP01,ST013,2026-01-12,2026-02-23,2026-02-23,Received,1364.96
PO003908,SUP02,ST017,2026-01-12,2026-02-09,2026-02-09,Received,624.90
PO003909,SUP07,ST002,2026-01-13,2026-02-21,2026-02-25,Partially received,1238.37
PO003910,SUP07,ST003,2026-01-13,2026-02-21,2026-02-21,Partially received,1627.56
PO003911,SUP01,ST005,2026-01-13,2026-02-24,2026-03-01,Partially received,901.74
PO003912,SUP04,ST007,2026-01-13,2026-03-09,2026-03-19,Partially received,1794.70
PO003913,SUP02,ST009,2026-01-13,2026-02-10,2026-02-10,Partially received,1286.55
PO003914,SUP04,ST012,2026-01-13,2026-03-09,2026-03-09,Partially received,2936.22
PO003915,SUP01,ST014,2026-01-13,2026-02-24,2026-02-24,Partially received,671.10
PO003916,SUP06,ST014,2026-01-13,2026-03-02,2026-03-02,Received,1695.26
PO003917,SUP07,ST015,2026-01-13,2026-02-21,2026-02-21,Received,1289.23
PO003918,SUP02,ST002,2026-01-14,2026-02-11,2026-02-11,Received,568.85
PO003919,SUP03,ST002,2026-01-14,2026-01-30,2026-01-30,Received,300.43
PO003920,SUP06,ST004,2026-01-14,2026-03-03,2026-03-03,Partially received,870.07
PO003921,SUP03,ST005,2026-01-14,2026-01-30,2026-01-30,Received,443.15
PO003922,SUP01,ST006,2026-01-14,2026-02-25,2026-02-28,Received,748.04
PO003923,SUP04,ST008,2026-01-14,2026-03-10,2026-03-29,Partially received,2292.07
PO003924,SUP04,ST010,2026-01-14,2026-03-10,2026-03-29,Partially received,2613.82
PO003925,SUP01,ST011,2026-01-14,2026-02-25,2026-02-25,Received,1641.00
PO003926,SUP04,ST011,2026-01-14,2026-03-10,2026-03-17,Partially received,4624.77
PO003927,SUP02,ST014,2026-01-14,2026-02-11,2026-02-11,Partially received,1761.75
PO003928,SUP06,ST015,2026-01-14,2026-03-03,2026-03-03,Partially received,1120.58
PO003929,SUP03,ST016,2026-01-14,2026-01-30,2026-01-30,Received,598.26
PO003930,SUP04,ST018,2026-01-14,2026-03-10,2026-03-20,Partially received,2827.97
PO003931,SUP06,ST900,2026-01-14,2026-03-03,2026-03-12,Partially received,1319.18
PO003932,SUP01,ST001,2026-01-15,2026-02-26,2026-02-26,Received,1020.41
PO003933,SUP02,ST003,2026-01-15,2026-02-12,2026-02-15,Received,172.16
PO003934,SUP03,ST003,2026-01-15,2026-01-31,2026-01-31,Received,493.45
PO003935,SUP01,ST004,2026-01-15,2026-02-26,2026-02-26,Received,1120.89
PO003936,SUP04,ST004,2026-01-15,2026-03-11,2026-03-31,Partially received,1421.94
PO003937,SUP05,ST005,2026-01-15,2026-02-18,2026-02-23,Received,246.13
PO003938,SUP02,ST010,2026-01-15,2026-02-12,2026-02-12,Received,283.79
PO003939,SUP05,ST013,2026-01-15,2026-02-18,2026-02-22,Received,903.64
PO003940,SUP05,ST014,2026-01-15,2026-02-18,2026-02-18,Partially received,524.55
PO003941,SUP06,ST018,2026-01-15,2026-03-04,2026-03-04,Received,407.57
PO003942,SUP02,ST001,2026-01-16,2026-02-13,2026-02-13,Partially received,1053.49
PO003943,SUP05,ST002,2026-01-16,2026-02-19,2026-02-19,Received,356.32
PO003944,SUP07,ST004,2026-01-16,2026-02-24,2026-02-24,Received,1233.79
PO003945,SUP05,ST006,2026-01-16,2026-02-19,2026-02-19,Received,916.73
PO003946,SUP01,ST008,2026-01-16,2026-02-27,2026-03-02,Partially received,817.35
PO003947,SUP07,ST008,2026-01-16,2026-02-24,2026-02-24,Received,1079.55
PO003948,SUP01,ST010,2026-01-16,2026-02-27,2026-02-27,Received,917.83
PO003949,SUP02,ST012,2026-01-16,2026-02-13,2026-02-13,Received,98.26
PO003950,SUP03,ST013,2026-01-16,2026-02-01,2026-02-01,Received,226.31
PO003951,SUP04,ST014,2026-01-16,2026-03-12,2026-03-27,Partially received,1348.81
PO003952,SUP01,ST015,2026-01-16,2026-02-27,2026-02-27,Received,414.40
PO003953,SUP03,ST015,2026-01-16,2026-02-01,2026-02-01,Received,804.84
PO003954,SUP07,ST016,2026-01-16,2026-02-24,2026-03-01,Partially received,374.99
PO003955,SUP05,ST017,2026-01-16,2026-02-19,2026-02-19,Received,770.90
PO003956,SUP07,ST018,2026-01-16,2026-02-24,2026-02-24,Received,961.65
PO003957,SUP04,ST900,2026-01-16,2026-03-12,2026-03-12,Partially received,2688.24
PO003958,SUP05,ST001,2026-01-17,2026-02-20,2026-02-20,Received,1738.96
PO003959,SUP06,ST002,2026-01-17,2026-03-06,2026-03-14,Received,633.60
PO003960,SUP07,ST006,2026-01-17,2026-02-25,2026-02-25,Received,216.56
PO003961,SUP02,ST007,2026-01-17,2026-02-14,2026-02-14,Received,96.64
PO003962,SUP06,ST008,2026-01-17,2026-03-06,2026-03-12,Partially received,746.62
PO003963,SUP03,ST014,2026-01-17,2026-02-02,2026-02-02,Received,332.15
PO003964,SUP01,ST900,2026-01-17,2026-02-28,2026-02-28,Received,2646.94
PO003965,SUP01,ST003,2026-01-18,2026-03-01,2026-03-08,Received,849.23
PO003966,SUP06,ST010,2026-01-18,2026-03-07,2026-03-07,Received,700.38
PO003967,SUP06,ST012,2026-01-18,2026-03-07,2026-03-07,Received,68.58
PO003968,SUP04,ST013,2026-01-18,2026-03-14,2026-04-03,Partially received,954.07
PO003969,SUP06,ST013,2026-01-18,2026-03-07,2026-03-07,Received,1333.66
PO003970,SUP02,ST016,2026-01-18,2026-02-15,2026-02-15,Received,595.79
PO003971,SUP05,ST016,2026-01-18,2026-02-21,2026-02-21,Received,289.93
PO003972,SUP02,ST900,2026-01-18,2026-02-15,2026-02-19,Received,1214.36
PO003973,SUP04,ST001,2026-01-19,2026-03-15,2026-04-04,Partially received,473.30
PO003974,SUP02,ST004,2026-01-19,2026-02-16,2026-02-16,Received,763.04
PO003975,SUP02,ST005,2026-01-19,2026-02-16,2026-02-16,Received,441.57
PO003976,SUP02,ST006,2026-01-19,2026-02-16,2026-02-16,Received,367.06
PO003977,SUP05,ST008,2026-01-19,2026-02-22,2026-02-22,Received,736.22
PO003978,SUP03,ST011,2026-01-19,2026-02-04,2026-02-04,Received,1072.61
PO003979,SUP06,ST016,2026-01-19,2026-03-08,2026-03-16,Received,423.65
PO003980,SUP03,ST017,2026-01-19,2026-02-04,2026-02-04,Received,188.58
PO003981,SUP03,ST900,2026-01-19,2026-02-04,2026-02-04,Partially received,1023.56
PO003982,SUP07,ST900,2026-01-19,2026-02-27,2026-02-27,Partially received,1358.52
PO003983,SUP04,ST002,2026-01-20,2026-03-16,2026-03-16,Partially received,997.28
PO003984,SUP06,ST003,2026-01-20,2026-03-09,2026-03-09,Partially received,310.21
PO003985,SUP06,ST005,2026-01-20,2026-03-09,2026-03-13,Received,433.76
PO003986,SUP01,ST009,2026-01-20,2026-03-03,2026-03-03,Partially received,688.62
PO003987,SUP05,ST012,2026-01-20,2026-02-23,2026-02-23,Received,759.11
PO003988,SUP04,ST015,2026-01-20,2026-03-16,2026-03-16,Received,1213.07
PO003989,SUP04,ST016,2026-01-20,2026-03-16,2026-03-23,Partially received,1725.04
PO003990,SUP01,ST017,2026-01-20,2026-03-03,2026-03-03,Received,426.96
PO003991,SUP07,ST017,2026-01-20,2026-02-28,2026-02-28,Received,289.37
PO003992,SUP01,ST018,2026-01-20,2026-03-03,2026-03-10,Received,1015.39
PO003993,SUP03,ST001,2026-01-21,2026-02-06,2026-02-06,Partially received,452.45
PO003994,SUP05,ST003,2026-01-21,2026-02-24,2026-02-24,Partially received,696.03
PO003995,SUP04,ST005,2026-01-21,2026-03-17,2026-03-26,Received,858.98
PO003996,SUP04,ST006,2026-01-21,2026-03-17,2026-04-04,Partially received,2637.40
PO003997,SUP01,ST007,2026-01-21,2026-03-04,2026-03-04,Received,248.09
PO003998,SUP03,ST007,2026-01-21,2026-02-06,2026-02-06,Received,860.04
PO003999,SUP02,ST008,2026-01-21,2026-02-18,2026-02-18,Received,192.33
PO004000,SUP06,ST009,2026-01-21,2026-03-10,2026-03-10,Partially received,250.10
PO004001,SUP05,ST011,2026-01-21,2026-02-24,2026-03-02,Received,871.39
PO004002,SUP07,ST012,2026-01-21,2026-03-01,2026-03-01,Partially received,1035.84
PO004003,SUP02,ST013,2026-01-21,2026-02-18,2026-02-18,Received,42.90
PO004004,SUP01,ST016,2026-01-21,2026-03-04,2026-03-04,Received,392.01
PO004005,SUP05,ST018,2026-01-21,2026-02-24,2026-02-24,Received,801.50
PO004006,SUP03,ST006,2026-01-22,2026-02-07,2026-02-07,Received,250.90
PO004007,SUP07,ST007,2026-01-22,2026-03-02,2026-03-02,Received,401.85
PO004008,SUP02,ST015,2026-01-22,2026-02-19,2026-02-19,Received,221.84
PO004009,SUP04,ST017,2026-01-22,2026-03-18,2026-03-18,Partially received,1297.57
PO004010,SUP07,ST001,2026-01-23,2026-03-03,2026-03-03,Received,934.63
PO004011,SUP04,ST003,2026-01-23,2026-03-19,2026-04-04,Partially received,1824.31
PO004012,SUP03,ST004,2026-01-23,2026-02-08,2026-02-08,Received,1173.67
PO004013,SUP05,ST004,2026-01-23,2026-02-26,2026-02-26,Received,1074.83
PO004014,SUP06,ST011,2026-01-23,2026-03-12,2026-03-22,Partially received,844.76
PO004015,SUP03,ST012,2026-01-23,2026-02-08,2026-02-08,Received,340.49
PO004016,SUP05,ST015,2026-01-23,2026-02-26,2026-02-26,Received,294.94
PO004017,SUP02,ST018,2026-01-23,2026-02-20,2026-02-24,Received,398.80
PO004018,SUP01,ST002,2026-01-24,2026-03-07,2026-03-14,Received,562.94
PO004019,SUP07,ST005,2026-01-24,2026-03-04,2026-03-04,Received,305.81
PO004020,SUP06,ST007,2026-01-24,2026-03-13,2026-03-23,Partially received,1305.59
PO004021,SUP03,ST008,2026-01-24,2026-02-09,2026-02-09,Received,424.30
PO004022,SUP03,ST010,2026-01-24,2026-02-09,2026-02-09,Received,474.20
PO004023,SUP07,ST010,2026-01-24,2026-03-04,2026-03-11,Received,969.18
PO004024,SUP02,ST011,2026-01-24,2026-02-21,2026-02-21,Received,125.04
PO004025,SUP01,ST012,2026-01-24,2026-03-07,2026-03-07,Partially received,683.26
PO004026,SUP07,ST013,2026-01-24,2026-03-04,2026-03-04,Received,457.07
PO004027,SUP07,ST014,2026-01-24,2026-03-04,2026-03-04,Partially received,229.73
PO004028,SUP06,ST017,2026-01-24,2026-03-13,2026-03-13,Received,161.72
PO004029,SUP03,ST018,2026-01-24,2026-02-09,2026-02-09,Received,399.10
PO004030,SUP05,ST900,2026-01-24,2026-02-27,2026-02-27,Partially received,2165.20
PO004031,SUP05,ST009,2026-01-25,2026-02-28,2026-02-28,Received,483.22
PO004032,SUP07,ST009,2026-01-25,2026-03-05,2026-03-05,Received,213.30
PO004033,SUP07,ST011,2026-01-25,2026-03-05,2026-03-11,Received,986.95
PO004034,SUP06,ST001,2026-01-26,2026-03-15,2026-03-15,Partially received,1153.56
PO004035,SUP06,ST006,2026-01-26,2026-03-15,2026-03-15,Received,330.96
PO004036,SUP05,ST007,2026-01-26,2026-03-01,2026-03-01,Received,902.17
PO004037,SUP03,ST009,2026-01-26,2026-02-11,2026-02-11,Received,648.02
PO004038,SUP04,ST009,2026-01-26,2026-03-22,2026-03-22,Partially received,930.89
PO004039,SUP05,ST010,2026-01-26,2026-03-01,2026-03-06,Received,487.26
PO004040,SUP01,ST013,2026-01-26,2026-03-09,2026-03-09,Received,1195.26
PO004041,SUP02,ST017,2026-01-26,2026-02-23,2026-02-23,Received,673.89
PO004042,SUP07,ST002,2026-01-27,2026-03-07,2026-03-07,Partially received,627.56
PO004043,SUP07,ST003,2026-01-27,2026-03-07,2026-03-07,Partially received,940.90
PO004044,SUP01,ST005,2026-01-27,2026-03-10,2026-03-10,Received,1278.28
PO004045,SUP04,ST007,2026-01-27,2026-03-23,2026-03-23,Partially received,734.83
PO004046,SUP02,ST009,2026-01-27,2026-02-24,2026-02-24,Received,172.71
PO004047,SUP04,ST012,2026-01-27,2026-03-23,2026-04-05,Partially received,1718.66
PO004048,SUP01,ST014,2026-01-27,2026-03-10,2026-03-10,Received,171.24
PO004049,SUP06,ST014,2026-01-27,2026-03-16,2026-03-16,Partially received,687.44
PO004050,SUP07,ST015,2026-01-27,2026-03-07,2026-03-07,Partially received,465.90
PO004051,SUP02,ST002,2026-01-28,2026-02-25,2026-02-25,Received,839.34
PO004052,SUP03,ST002,2026-01-28,2026-02-13,2026-02-13,Received,275.19
PO004053,SUP06,ST004,2026-01-28,2026-03-17,2026-03-17,Received,1538.56
PO004054,SUP03,ST005,2026-01-28,2026-02-13,2026-02-13,Received,479.73
PO004055,SUP01,ST006,2026-01-28,2026-03-11,2026-03-11,Received,1488.03
PO004056,SUP04,ST008,2026-01-28,2026-03-24,2026-04-03,Partially received,1502.17
PO004057,SUP04,ST010,2026-01-28,2026-03-24,2026-03-24,Received,1943.99
PO004058,SUP01,ST011,2026-01-28,2026-03-11,2026-03-11,Received,550.54
PO004059,SUP04,ST011,2026-01-28,2026-03-24,2026-03-24,Partially received,2079.67
PO004060,SUP02,ST014,2026-01-28,2026-02-25,2026-02-25,Received,481.41
PO004061,SUP06,ST015,2026-01-28,2026-03-17,2026-03-17,Received,312.80
PO004062,SUP03,ST016,2026-01-28,2026-02-13,2026-02-15,Received,528.61
PO004063,SUP04,ST018,2026-01-28,2026-03-24,2026-03-24,Partially received,811.67
PO004064,SUP06,ST900,2026-01-28,2026-03-17,2026-03-17,Partially received,1659.04
PO004065,SUP01,ST001,2026-01-29,2026-03-12,2026-03-12,Received,531.26
PO004066,SUP02,ST003,2026-01-29,2026-02-26,2026-02-26,Received,395.01
PO004067,SUP03,ST003,2026-01-29,2026-02-14,2026-02-14,Received,486.56
PO004068,SUP01,ST004,2026-01-29,2026-03-12,2026-03-19,Received,1214.74
PO004069,SUP04,ST004,2026-01-29,2026-03-25,2026-04-13,Partially received,2466.44
PO004070,SUP05,ST005,2026-01-29,2026-03-04,2026-03-04,Received,72.99
PO004071,SUP02,ST010,2026-01-29,2026-02-26,2026-02-26,Received,658.67
PO004072,SUP05,ST013,2026-01-29,2026-03-04,2026-03-04,Received,866.32
PO004073,SUP05,ST014,2026-01-29,2026-03-04,2026-03-04,Partially received,750.17
PO004074,SUP06,ST018,2026-01-29,2026-03-18,2026-03-18,Received,182.47
PO004075,SUP02,ST001,2026-01-30,2026-02-27,2026-02-27,Received,702.35
PO004076,SUP05,ST002,2026-01-30,2026-03-05,2026-03-05,Partially received,310.68
PO004077,SUP07,ST004,2026-01-30,2026-03-10,2026-03-10,Received,1393.56
PO004078,SUP05,ST006,2026-01-30,2026-03-05,2026-03-05,Received,1294.20
PO004079,SUP01,ST008,2026-01-30,2026-03-13,2026-03-13,Received,150.32
PO004080,SUP07,ST008,2026-01-30,2026-03-10,2026-03-10,Received,847.02
PO004081,SUP01,ST010,2026-01-30,2026-03-13,2026-03-13,Received,482.41
PO004082,SUP02,ST012,2026-01-30,2026-02-27,2026-02-27,Received,275.00
PO004083,SUP03,ST013,2026-01-30,2026-02-15,2026-02-15,Received,267.30
PO004084,SUP04,ST014,2026-01-30,2026-03-26,2026-03-26,Partially received,1433.04
PO004085,SUP01,ST015,2026-01-30,2026-03-13,2026-03-13,Received,1042.21
PO004086,SUP03,ST015,2026-01-30,2026-02-15,2026-02-15,Received,298.15
PO004087,SUP07,ST016,2026-01-30,2026-03-10,2026-03-13,Received,388.58
PO004088,SUP05,ST017,2026-01-30,2026-03-05,2026-03-05,Partially received,999.14
PO004089,SUP07,ST018,2026-01-30,2026-03-10,2026-03-10,Received,1074.73
PO004090,SUP04,ST900,2026-01-30,2026-03-26,2026-03-26,Partially received,2828.89
PO004091,SUP05,ST001,2026-01-31,2026-03-06,2026-03-06,Received,854.82
PO004092,SUP06,ST002,2026-01-31,2026-03-20,2026-03-20,Partially received,1469.13
PO004093,SUP07,ST006,2026-01-31,2026-03-11,2026-03-11,Partially received,676.72
PO004094,SUP02,ST007,2026-01-31,2026-02-28,2026-03-04,Received,985.56
PO004095,SUP06,ST008,2026-01-31,2026-03-20,2026-03-24,Partially received,141.79
PO004096,SUP03,ST014,2026-01-31,2026-02-16,2026-02-16,Received,327.10
PO004097,SUP01,ST900,2026-01-31,2026-03-14,2026-03-14,Partially received,1480.69
PO004098,SUP01,ST003,2026-02-01,2026-03-15,2026-03-15,Received,875.88
PO004099,SUP06,ST010,2026-02-01,2026-03-21,2026-03-21,Received,1569.46
PO004100,SUP06,ST012,2026-02-01,2026-03-21,2026-03-21,Received,1305.17
PO004101,SUP04,ST013,2026-02-01,2026-03-28,2026-04-07,Partially received,546.76
PO004102,SUP06,ST013,2026-02-01,2026-03-21,2026-03-21,Partially received,905.01
PO004103,SUP02,ST016,2026-02-01,2026-03-01,2026-03-01,Received,948.91
PO004104,SUP05,ST016,2026-02-01,2026-03-07,2026-03-07,Received,2673.80
PO004105,SUP02,ST900,2026-02-01,2026-03-01,2026-03-01,Received,1043.01
PO004106,SUP04,ST001,2026-02-02,2026-03-29,2026-03-29,Partially received,3167.15
PO004107,SUP02,ST004,2026-02-02,2026-03-02,2026-03-02,Received,1688.08
PO004108,SUP02,ST005,2026-02-02,2026-03-02,2026-03-02,Received,680.61
PO004109,SUP02,ST006,2026-02-02,2026-03-02,2026-03-02,Partially received,666.50
PO004110,SUP05,ST008,2026-02-02,2026-03-08,2026-03-08,Received,855.28
PO004111,SUP03,ST011,2026-02-02,2026-02-18,2026-02-18,Received,1108.14
PO004112,SUP06,ST016,2026-02-02,2026-03-22,2026-03-22,Received,1097.40
PO004113,SUP03,ST017,2026-02-02,2026-02-18,2026-02-18,Received,642.52
PO004114,SUP03,ST900,2026-02-02,2026-02-18,2026-02-18,Partially received,1913.81
PO004115,SUP07,ST900,2026-02-02,2026-03-13,2026-03-13,Partially received,1761.04
PO004116,SUP04,ST002,2026-02-03,2026-03-30,2026-03-30,Partially received,2471.57
PO004117,SUP06,ST003,2026-02-03,2026-03-23,2026-03-27,Partially received,1077.16
PO004118,SUP06,ST005,2026-02-03,2026-03-23,2026-03-23,Partially received,685.08
PO004119,SUP01,ST009,2026-02-03,2026-03-17,2026-03-17,Received,754.86
PO004120,SUP05,ST012,2026-02-03,2026-03-09,2026-03-09,Received,665.15
PO004121,SUP04,ST015,2026-02-03,2026-03-30,2026-04-17,Partially received,1729.95
PO004122,SUP04,ST016,2026-02-03,2026-03-30,2026-04-14,Partially received,2462.01
PO004123,SUP01,ST017,2026-02-03,2026-03-17,2026-03-17,Received,735.60
PO004124,SUP07,ST017,2026-02-03,2026-03-14,2026-03-14,Partially received,1492.22
PO004125,SUP01,ST018,2026-02-03,2026-03-17,2026-03-24,Received,643.06
PO004126,SUP03,ST001,2026-02-04,2026-02-20,2026-02-20,Received,2218.90
PO004127,SUP05,ST003,2026-02-04,2026-03-10,2026-03-15,Received,1216.11
PO004128,SUP04,ST005,2026-02-04,2026-03-31,2026-04-13,Partially received,2101.59
PO004129,SUP04,ST006,2026-02-04,2026-03-31,2026-04-21,Partially received,3472.46
PO004130,SUP01,ST007,2026-02-04,2026-03-18,2026-03-18,Received,529.58
PO004131,SUP03,ST007,2026-02-04,2026-02-20,2026-02-20,Partially received,575.60
PO004132,SUP02,ST008,2026-02-04,2026-03-04,2026-03-04,Received,877.79
PO004133,SUP06,ST009,2026-02-04,2026-03-24,2026-04-04,Partially received,990.62
PO004134,SUP05,ST011,2026-02-04,2026-03-10,2026-03-10,Partially received,1752.83
PO004135,SUP07,ST012,2026-02-04,2026-03-15,2026-03-21,Received,1083.27
PO004136,SUP02,ST013,2026-02-04,2026-03-04,2026-03-04,Received,787.03
PO004137,SUP01,ST016,2026-02-04,2026-03-18,2026-03-18,Received,968.09
PO004138,SUP05,ST018,2026-02-04,2026-03-10,2026-03-10,Received,1211.25
PO004139,SUP03,ST006,2026-02-05,2026-02-21,2026-02-21,Received,713.29
PO004140,SUP07,ST007,2026-02-05,2026-03-16,2026-03-16,Received,645.38
PO004141,SUP02,ST015,2026-02-05,2026-03-05,2026-03-05,Received,663.88
PO004142,SUP04,ST017,2026-02-05,2026-04-01,2026-04-16,Partially received,1231.32
PO004143,SUP07,ST001,2026-02-06,2026-03-17,2026-03-17,Partially received,1424.38
PO004144,SUP04,ST003,2026-02-06,2026-04-02,2026-04-02,Partially received,2914.58
PO004145,SUP03,ST004,2026-02-06,2026-02-22,2026-02-22,Received,999.47
PO004146,SUP05,ST004,2026-02-06,2026-03-12,2026-03-12,Received,1411.92
PO004147,SUP06,ST011,2026-02-06,2026-03-26,2026-03-26,Partially received,973.40
PO004148,SUP03,ST012,2026-02-06,2026-02-22,2026-02-22,Received,896.28
PO004149,SUP05,ST015,2026-02-06,2026-03-12,2026-03-12,Partially received,1425.01
PO004150,SUP02,ST018,2026-02-06,2026-03-06,2026-03-06,Partially received,760.33
PO004151,SUP01,ST002,2026-02-07,2026-03-21,2026-03-21,Partially received,1033.15
PO004152,SUP07,ST005,2026-02-07,2026-03-18,2026-03-18,Partially received,1353.57
PO004153,SUP06,ST007,2026-02-07,2026-03-27,2026-03-27,Received,606.44
PO004154,SUP03,ST008,2026-02-07,2026-02-23,2026-02-23,Received,868.94
PO004155,SUP03,ST010,2026-02-07,2026-02-23,2026-02-23,Received,853.61
PO004156,SUP07,ST010,2026-02-07,2026-03-18,2026-03-18,Partially received,472.63
PO004157,SUP02,ST011,2026-02-07,2026-03-07,2026-03-07,Received,1109.66
PO004158,SUP01,ST012,2026-02-07,2026-03-21,2026-03-21,Received,531.24
PO004159,SUP07,ST013,2026-02-07,2026-03-18,2026-03-18,Partially received,357.09
PO004160,SUP07,ST014,2026-02-07,2026-03-18,2026-03-18,Received,614.64
PO004161,SUP06,ST017,2026-02-07,2026-03-27,2026-03-27,Partially received,566.26
PO004162,SUP03,ST018,2026-02-07,2026-02-23,2026-02-23,Received,934.00
PO004163,SUP05,ST900,2026-02-07,2026-03-13,2026-03-13,Received,2632.38
