OrderLineID,OrderID,OrderLineNumber,VariantID,ProductID,Quantity,UnitPrice,DiscountAmount,LineTotal
SO018920-1,SO018920,1,V00545,P0025,1,95.95,0.00,95.95
SO018920-2,SO018920,2,V00540,P0025,1,95.95,0.00,95.95
SO018920-3,SO018920,3,V00386,P0017,1,159.95,0.00,159.95
SO018920-4,SO018920,4,V00593,P0028,1,93.95,0.00,93.95
SO018921-1,SO018921,1,V00148,P0007,2,126.95,38.08,215.82
SO018921-2,SO018921,2,V00708,P0034,1,61.95,0.00,61.95
SO018922-1,SO018922,1,V00479,P0022,1,439.95,87.99,351.96
SO018922-2,SO018922,2,V00477,P0022,1,439.95,0.00,439.95
SO018923-1,SO018923,1,V00663,P0032,2,39.95,0.00,79.90
SO018923-2,SO018923,2,V00436,P0019,2,250.95,0.00,501.90
SO018923-3,SO018923,3,V00020,P0001,1,271.95,0.00,271.95
SO018923-4,SO018923,4,V00043,P0002,2,190.95,0.00,381.90
SO018924-1,SO018924,1,V00592,P0028,1,93.95,0.00,93.95
SO018924-2,SO018924,2,V00490,P0022,3,439.95,263.97,1055.88
SO018925-1,SO018925,1,V00714,P0037,1,228.95,0.00,228.95
SO018926-1,SO018926,1,V00100,P0005,1,133.95,13.40,120.55
SO018927-1,SO018927,1,V00186,P0008,1,135.95,0.00,135.95
SO018928-1,SO018928,1,V00733,P0047,1,89.95,13.49,76.46
SO018928-2,SO018928,2,V00657,P0032,1,39.95,4.00,35.95
SO018928-3,SO018928,3,V00622,P0030,3,133.95,80.37,321.48
SO018929-1,SO018929,1,V00206,P0009,1,119.95,0.00,119.95
SO018929-2,SO018929,2,V00724,P0042,1,358.95,0.00,358.95
SO018930-1,SO018930,1,V00740,P0050,1,215.95,21.60,194.35
SO018931-1,SO018931,1,V00508,P0023,1,132.95,0.00,132.95
SO018932-1,SO018932,1,V00712,P0036,1,177.95,0.00,177.95
SO018932-2,SO018932,2,V00222,P0010,1,108.95,0.00,108.95
SO018932-3,SO018932,3,V00224,P0010,1,108.95,0.00,108.95
SO018933-1,SO018933,1,V00579,P0027,1,82.95,0.00,82.95
SO018934-1,SO018934,1,V00138,P0006,1,162.95,0.00,162.95
SO018934-2,SO018934,2,V00280,P0012,1,116.95,17.54,99.41
SO018934-3,SO018934,3,V00714,P0037,1,228.95,0.00,228.95
SO018934-4,SO018934,4,V00234,P0010,1,108.95,0.00,108.95
SO018935-1,SO018935,1,V00476,P0022,1,439.95,0.00,439.95
SO018936-1,SO018936,1,V00634,P0030,1,133.95,0.00,133.95
SO018937-1,SO018937,1,V00207,P0009,1,119.95,12.00,107.95
SO018937-2,SO018937,2,V00734,P0047,1,89.95,0.00,89.95
SO018938-1,SO018938,1,V00525,P0024,1,122.95,0.00,122.95
SO018939-1,SO018939,1,V00725,P0043,1,138.95,0.00,138.95
SO018940-1,SO018940,1,V00721,P0041,2,211.95,0.00,423.90
SO018940-2,SO018940,2,V00670,P0032,3,39.95,0.00,119.85
SO018940-3,SO018940,3,V00388,P0017,2,159.95,0.00,319.90
SO018941-1,SO018941,1,V00724,P0042,1,358.95,0.00,358.95
SO018941-2,SO018941,2,V00663,P0032,1,39.95,0.00,39.95
SO018942-1,SO018942,1,V00725,P0043,1,138.95,0.00,138.95
SO018943-1,SO018943,1,V00382,P0016,1,218.95,0.00,218.95
SO018943-2,SO018943,2,V00725,P0043,1,138.95,0.00,138.95
SO018943-3,SO018943,3,V00648,P0031,1,75.95,0.00,75.95
SO018943-4,SO018943,4,V00404,P0018,3,180.95,0.00,542.85
SO018943-5,SO018943,5,V00721,P0041,1,211.95,42.39,169.56
SO018944-1,SO018944,1,V00726,P0043,1,138.95,0.00,138.95
SO018944-2,SO018944,2,V00223,P0010,1,108.95,0.00,108.95
SO018945-1,SO018945,1,V00610,P0029,1,135.95,0.00,135.95
SO018945-2,SO018945,2,V00713,P0037,1,228.95,0.00,228.95
SO018946-1,SO018946,1,V00368,P0016,1,218.95,0.00,218.95
SO018947-1,SO018947,1,V00711,P0036,1,177.95,0.00,177.95
SO018948-1,SO018948,1,V00659,P0032,1,39.95,0.00,39.95
SO018948-2,SO018948,2,V00743,P0052,1,131.95,0.00,131.95
SO018948-3,SO018948,3,V00371,P0016,1,218.95,0.00,218.95
SO018948-4,SO018948,4,V00739,P0050,1,215.95,21.60,194.35
SO018949-1,SO018949,1,V00589,P0028,1,93.95,0.00,93.95
SO018949-2,SO018949,2,V00129,P0006,1,162.95,0.00,162.95
SO018950-1,SO018950,1,V00428,P0019,1,250.95,0.00,250.95
SO018950-2,SO018950,2,V00647,P0031,1,75.95,0.00,75.95
SO018950-3,SO018950,3,V00716,P0038,1,476.95,0.00,476.95
SO018950-4,SO018950,4,V00416,P0018,3,180.95,0.00,542.85
SO018951-1,SO018951,1,V00189,P0008,1,135.95,0.00,135.95
SO018951-2,SO018951,2,V00464,P0021,2,278.95,0.00,557.90
SO018952-1,SO018952,1,V00446,P0020,3,425.95,0.00,1277.85
SO018952-2,SO018952,2,V00729,P0045,1,93.95,0.00,93.95
SO018952-3,SO018952,3,V00527,P0024,1,122.95,0.00,122.95
SO018953-1,SO018953,1,V00632,P0030,2,133.95,0.00,267.90
SO018953-2,SO018953,2,V00736,P0048,1,83.95,0.00,83.95
SO018953-3,SO018953,3,V00571,P0027,1,82.95,0.00,82.95
SO018953-4,SO018953,4,V00363,P0016,1,218.95,0.00,218.95
SO018953-5,SO018953,5,V00709,P0035,1,192.95,0.00,192.95
SO018954-1,SO018954,1,V00260,P0011,1,157.95,0.00,157.95
SO018955-1,SO018955,1,V00293,P0013,1,175.95,0.00,175.95
SO018956-1,SO018956,1,V00710,P0035,1,192.95,0.00,192.95
SO018957-1,SO018957,1,V00710,P0035,1,192.95,0.00,192.95
SO018958-1,SO018958,1,V00500,P0023,2,132.95,0.00,265.90
SO018958-2,SO018958,2,V00720,P0040,1,339.95,0.00,339.95
SO018958-3,SO018958,3,V00532,P0025,1,95.95,0.00,95.95
SO018959-1,SO018959,1,V00477,P0022,1,439.95,0.00,439.95
SO018959-2,SO018959,2,V00566,P0027,1,82.95,0.00,82.95
SO018960-1,SO018960,1,V00367,P0016,1,218.95,0.00,218.95
SO018960-2,SO018960,2,V00233,P0010,1,108.95,0.00,108.95
SO018960-3,SO018960,3,V00676,P0033,1,48.95,0.00,48.95
SO018961-1,SO018961,1,V00578,P0027,1,82.95,0.00,82.95
SO018961-2,SO018961,2,V00723,P0042,1,358.95,0.00,358.95
SO018961-3,SO018961,3,V00051,P0003,3,164.95,74.23,420.62
SO018962-1,SO018962,1,V00058,P0003,2,164.95,0.00,329.90
SO018962-2,SO018962,2,V00711,P0036,1,177.95,0.00,177.95
SO018963-1,SO018963,1,V00093,P0004,1,240.95,48.19,192.76
SO018963-2,SO018963,2,V00368,P0016,1,218.95,0.00,218.95
SO018964-1,SO018964,1,V00495,P0023,1,132.95,0.00,132.95
SO018964-2,SO018964,2,V00728,P0044,1,115.95,0.00,115.95
SO018964-3,SO018964,3,V00232,P0010,1,108.95,0.00,108.95
SO018964-4,SO018964,4,V00514,P0024,1,122.95,0.00,122.95
SO018964-5,SO018964,5,V00281,P0012,2,116.95,0.00,233.90
SO018965-1,SO018965,1,V00573,P0027,1,82.95,0.00,82.95
SO018966-1,SO018966,1,V00711,P0036,1,177.95,0.00,177.95
SO018966-2,SO018966,2,V00345,P0015,1,219.95,32.99,186.96
SO018967-1,SO018967,1,V00544,P0025,1,95.95,0.00,95.95
SO018968-1,SO018968,1,V00680,P0033,1,48.95,0.00,48.95
SO018968-2,SO018968,2,V00615,P0029,2,135.95,0.00,271.90
SO018968-3,SO018968,3,V00728,P0044,1,115.95,0.00,115.95
SO018968-4,SO018968,4,V00726,P0043,1,138.95,0.00,138.95
SO018968-5,SO018968,5,V00243,P0011,1,157.95,0.00,157.95
SO018969-1,SO018969,1,V00574,P0027,1,82.95,0.00,82.95
SO018970-1,SO018970,1,V00286,P0012,1,116.95,0.00,116.95
SO018970-2,SO018970,2,V00728,P0044,1,115.95,17.39,98.56
SO018970-3,SO018970,3,V00733,P0047,1,89.95,0.00,89.95
SO018970-4,SO018970,4,V00436,P0019,1,250.95,0.00,250.95
SO018971-1,SO018971,1,V00604,P0029,1,135.95,27.19,108.76
SO018972-1,SO018972,1,V00718,P0039,1,220.95,0.00,220.95
SO018972-2,SO018972,2,V00422,P0019,1,250.95,0.00,250.95
SO018972-3,SO018972,3,V00740,P0050,1,215.95,32.39,183.56
SO018973-1,SO018973,1,V00728,P0044,1,115.95,0.00,115.95
SO018974-1,SO018974,1,V00652,P0031,2,75.95,0.00,151.90
SO018974-2,SO018974,2,V00119,P0005,1,133.95,0.00,133.95
SO018975-1,SO018975,1,V00733,P0047,1,89.95,0.00,89.95
SO018976-1,SO018976,1,V00351,P0015,1,219.95,0.00,219.95
SO018977-1,SO018977,1,V00155,P0007,1,126.95,0.00,126.95
SO018978-1,SO018978,1,V00423,P0019,1,250.95,0.00,250.95
SO018979-1,SO018979,1,V00540,P0025,2,95.95,0.00,191.90
SO018979-2,SO018979,2,V00704,P0034,1,61.95,0.00,61.95
SO018979-3,SO018979,3,V00200,P0009,1,119.95,0.00,119.95
SO018980-1,SO018980,1,V00737,P0049,2,51.95,0.00,103.90
SO018980-2,SO018980,2,V00238,P0010,2,108.95,0.00,217.90
SO018981-1,SO018981,1,V00428,P0019,1,250.95,0.00,250.95
SO018981-2,SO018981,2,V00507,P0023,1,132.95,0.00,132.95
SO018981-3,SO018981,3,V00718,P0039,2,220.95,0.00,441.90
SO018982-1,SO018982,1,V00453,P0020,1,425.95,0.00,425.95
SO018982-2,SO018982,2,V00728,P0044,1,115.95,0.00,115.95
SO018982-3,SO018982,3,V00627,P0030,1,133.95,26.79,107.16
SO018983-1,SO018983,1,V00065,P0003,1,164.95,0.00,164.95
SO018983-2,SO018983,2,V00719,P0040,1,339.95,0.00,339.95
SO018984-1,SO018984,1,V00658,P0032,2,39.95,0.00,79.90
SO018984-2,SO018984,2,V00705,P0034,2,61.95,0.00,123.90
SO018985-1,SO018985,1,V00169,P0008,2,135.95,0.00,271.90
SO018986-1,SO018986,1,V00424,P0019,1,250.95,0.00,250.95
SO018987-1,SO018987,1,V00728,P0044,1,115.95,11.60,104.35
SO018988-1,SO018988,1,V00561,P0026,1,52.95,5.30,47.65
SO018989-1,SO018989,1,V00301,P0013,1,175.95,0.00,175.95
SO018990-1,SO018990,1,V00236,P0010,1,108.95,0.00,108.95
SO018991-1,SO018991,1,V00728,P0044,1,115.95,0.00,115.95
SO018991-2,SO018991,2,V00033,P0002,1,190.95,0.00,190.95
SO018992-1,SO018992,1,V00689,P0033,1,48.95,0.00,48.95
SO018992-2,SO018992,2,V00478,P0022,1,439.95,0.00,439.95
SO018992-3,SO018992,3,V00429,P0019,1,250.95,37.64,213.31
SO018993-1,SO018993,1,V00737,P0049,1,51.95,0.00,51.95
SO018994-1,SO018994,1,V00207,P0009,1,119.95,0.00,119.95
SO018994-2,SO018994,2,V00137,P0006,2,162.95,0.00,325.90
SO018995-1,SO018995,1,V00369,P0016,3,218.95,0.00,656.85
SO018995-2,SO018995,2,V00005,P0001,1,271.95,0.00,271.95
SO018995-3,SO018995,3,V00354,P0015,1,219.95,0.00,219.95
SO018995-4,SO018995,4,V00733,P0047,1,89.95,0.00,89.95
SO018996-1,SO018996,1,V00731,P0046,1,121.95,0.00,121.95
SO018996-2,SO018996,2,V00159,P0007,1,126.95,0.00,126.95
SO018997-1,SO018997,1,V00716,P0038,1,476.95,47.70,429.25
SO018998-1,SO018998,1,V00509,P0023,2,132.95,0.00,265.90
SO018998-2,SO018998,2,V00744,P0052,1,131.95,0.00,131.95
SO018998-3,SO018998,3,V00128,P0006,1,162.95,0.00,162.95
SO018998-4,SO018998,4,V00709,P0035,1,192.95,0.00,192.95
SO018998-5,SO018998,5,V00729,P0045,1,93.95,0.00,93.95
SO018999-1,SO018999,1,V00207,P0009,1,119.95,0.00,119.95
SO019000-1,SO019000,1,V00663,P0032,1,39.95,0.00,39.95
SO019000-2,SO019000,2,V00733,P0047,1,89.95,17.99,71.96
SO019001-1,SO019001,1,V00733,P0047,1,89.95,9.00,80.95
SO019002-1,SO019002,1,V00525,P0024,1,122.95,0.00,122.95
SO019002-2,SO019002,2,V00654,P0031,1,75.95,0.00,75.95
SO019002-3,SO019002,3,V00162,P0007,3,126.95,0.00,380.85
SO019003-1,SO019003,1,V00394,P0017,1,159.95,31.99,127.96
SO019003-2,SO019003,2,V00638,P0031,2,75.95,0.00,151.90
SO019003-3,SO019003,3,V00007,P0001,1,271.95,54.39,217.56
SO019003-4,SO019003,4,V00603,P0029,1,135.95,0.00,135.95
SO019004-1,SO019004,1,V00017,P0001,1,271.95,54.39,217.56
SO019005-1,SO019005,1,V00739,P0050,1,215.95,0.00,215.95
SO019005-2,SO019005,2,V00586,P0028,1,93.95,0.00,93.95
SO019005-3,SO019005,3,V00495,P0023,1,132.95,0.00,132.95
SO019006-1,SO019006,1,V00716,P0038,1,476.95,0.00,476.95
SO019006-2,SO019006,2,V00354,P0015,1,219.95,0.00,219.95
SO019007-1,SO019007,1,V00718,P0039,1,220.95,0.00,220.95
SO019008-1,SO019008,1,V00145,P0007,1,126.95,25.39,101.56
SO019009-1,SO019009,1,V00704,P0034,1,61.95,0.00,61.95
SO019009-2,SO019009,2,V00252,P0011,1,157.95,0.00,157.95
SO019009-3,SO019009,3,V00723,P0042,1,358.95,71.79,287.16
SO019009-4,SO019009,4,V00406,P0018,1,180.95,0.00,180.95
SO019009-5,SO019009,5,V00380,P0016,2,218.95,0.00,437.90
SO019010-1,SO019010,1,V00015,P0001,1,271.95,0.00,271.95
SO019011-1,SO019011,1,V00739,P0050,1,215.95,0.00,215.95
SO019011-2,SO019011,2,V00364,P0016,1,218.95,0.00,218.95
SO019011-3,SO019011,3,V00201,P0009,1,119.95,0.00,119.95
SO019011-4,SO019011,4,V00233,P0010,1,108.95,0.00,108.95
SO019012-1,SO019012,1,V00700,P0034,1,61.95,6.20,55.75
SO019012-2,SO019012,2,V00021,P0001,1,271.95,0.00,271.95
SO019012-3,SO019012,3,V00574,P0027,1,82.95,0.00,82.95
SO019012-4,SO019012,4,V00112,P0005,1,133.95,0.00,133.95
SO019013-1,SO019013,1,V00539,P0025,3,95.95,0.00,287.85
SO019013-2,SO019013,2,V00731,P0046,1,121.95,12.20,109.75
SO019014-1,SO019014,1,V00729,P0045,1,93.95,0.00,93.95
SO019015-1,SO019015,1,V00163,P0007,2,126.95,0.00,253.90
SO019015-2,SO019015,2,V00634,P0030,1,133.95,0.00,133.95
SO019015-3,SO019015,3,V00173,P0008,1,135.95,0.00,135.95
SO019015-4,SO019015,4,V00090,P0004,1,240.95,0.00,240.95
SO019016-1,SO019016,1,V00367,P0016,1,218.95,0.00,218.95
SO019017-1,SO019017,1,V00418,P0018,1,180.95,0.00,180.95
SO019017-2,SO019017,2,V00023,P0001,1,271.95,0.00,271.95
SO019018-1,SO019018,1,V00548,P0026,1,52.95,0.00,52.95
SO019018-2,SO019018,2,V00423,P0019,1,250.95,0.00,250.95
SO019018-3,SO019018,3,V00621,P0030,1,133.95,0.00,133.95
SO019019-1,SO019019,1,V00465,P0021,1,278.95,0.00,278.95
SO019019-2,SO019019,2,V00716,P0038,1,476.95,0.00,476.95
SO019020-1,SO019020,1,V00005,P0001,1,271.95,0.00,271.95
SO019020-2,SO019020,2,V00272,P0012,1,116.95,0.00,116.95
SO019020-3,SO019020,3,V00727,P0044,3,115.95,0.00,347.85
SO019021-1,SO019021,1,V00734,P0047,1,89.95,0.00,89.95
SO019021-2,SO019021,2,V00236,P0010,1,108.95,0.00,108.95
SO019021-3,SO019021,3,V00733,P0047,1,89.95,0.00,89.95
SO019022-1,SO019022,1,V00434,P0019,2,250.95,0.00,501.90
SO019022-2,SO019022,2,V00507,P0023,1,132.95,0.00,132.95
SO019023-1,SO019023,1,V00008,P0001,1,271.95,0.00,271.95
SO019023-2,SO019023,2,V00470,P0021,1,278.95,0.00,278.95
SO019023-3,SO019023,3,V00738,P0049,1,51.95,0.00,51.95
SO019023-4,SO019023,4,V00717,P0039,1,220.95,0.00,220.95
SO019024-1,SO019024,1,V00042,P0002,2,190.95,0.00,381.90
SO019024-2,SO019024,2,V00485,P0022,1,439.95,0.00,439.95
SO019024-3,SO019024,3,V00565,P0027,1,82.95,0.00,82.95
SO019025-1,SO019025,1,V00394,P0017,1,159.95,0.00,159.95
SO019026-1,SO019026,1,V00713,P0037,1,228.95,0.00,228.95
SO019026-2,SO019026,2,V00246,P0011,2,157.95,0.00,315.90
SO019027-1,SO019027,1,V00686,P0033,1,48.95,0.00,48.95
SO019027-2,SO019027,2,V00724,P0042,1,358.95,0.00,358.95
SO019027-3,SO019027,3,V00444,P0020,1,425.95,42.60,383.35
SO019028-1,SO019028,1,V00449,P0020,1,425.95,0.00,425.95
SO019028-2,SO019028,2,V00458,P0021,1,278.95,0.00,278.95
SO019029-1,SO019029,1,V00222,P0010,1,108.95,0.00,108.95
SO019029-2,SO019029,2,V00222,P0010,1,108.95,0.00,108.95
SO019029-3,SO019029,3,V00718,P0039,1,220.95,44.19,176.76
SO019030-1,SO019030,1,V00561,P0026,2,52.95,0.00,105.90
SO019030-2,SO019030,2,V00557,P0026,1,52.95,0.00,52.95
SO019030-3,SO019030,3,V00070,P0003,1,164.95,0.00,164.95
SO019030-4,SO019030,4,V00683,P0033,1,48.95,0.00,48.95
SO019030-5,SO019030,5,V00682,P0033,1,48.95,0.00,48.95
SO019031-1,SO019031,1,V00578,P0027,1,82.95,0.00,82.95
SO019031-2,SO019031,2,V00404,P0018,3,180.95,0.00,542.85
SO019031-3,SO019031,3,V00059,P0003,1,164.95,0.00,164.95
SO019032-1,SO019032,1,V00737,P0049,2,51.95,0.00,103.90
SO019033-1,SO019033,1,V00465,P0021,3,278.95,0.00,836.85
SO019034-1,SO019034,1,V00729,P0045,1,93.95,9.40,84.55
SO019034-2,SO019034,2,V00149,P0007,1,126.95,0.00,126.95
SO019035-1,SO019035,1,V00717,P0039,1,220.95,0.00,220.95
SO019035-2,SO019035,2,V00594,P0028,1,93.95,0.00,93.95
SO019036-1,SO019036,1,V00329,P0014,1,189.95,0.00,189.95
SO019036-2,SO019036,2,V00705,P0034,1,61.95,0.00,61.95
SO019037-1,SO019037,1,V00693,P0034,1,61.95,0.00,61.95
SO019038-1,SO019038,1,V00670,P0032,1,39.95,0.00,39.95
SO019038-2,SO019038,2,V00716,P0038,1,476.95,71.54,405.41
SO019039-1,SO019039,1,V00103,P0005,2,133.95,0.00,267.90
SO019040-1,SO019040,1,V00741,P0051,1,73.95,0.00,73.95
SO019041-1,SO019041,1,V00266,P0012,1,116.95,0.00,116.95
SO019042-1,SO019042,1,V00728,P0044,1,115.95,0.00,115.95
SO019043-1,SO019043,1,V00187,P0008,1,135.95,0.00,135.95
SO019043-2,SO019043,2,V00284,P0012,1,116.95,0.00,116.95
SO019043-3,SO019043,3,V00280,P0012,1,116.95,0.00,116.95
SO019044-1,SO019044,1,V00043,P0002,1,190.95,0.00,190.95
SO019044-2,SO019044,2,V00214,P0009,1,119.95,0.00,119.95
SO019045-1,SO019045,1,V00720,P0040,1,339.95,0.00,339.95
SO019046-1,SO019046,1,V00121,P0006,1,162.95,0.00,162.95
SO019047-1,SO019047,1,V00733,P0047,1,89.95,0.00,89.95
SO019048-1,SO019048,1,V00593,P0028,1,93.95,0.00,93.95
SO019049-1,SO019049,1,V00112,P0005,1,133.95,0.00,133.95
SO019050-1,SO019050,1,V00477,P0022,2,439.95,0.00,879.90
SO019050-2,SO019050,2,V00722,P0041,1,211.95,0.00,211.95
SO019051-1,SO019051,1,V00617,P0029,1,135.95,0.00,135.95
SO019051-2,SO019051,2,V00566,P0027,1,82.95,0.00,82.95
SO019052-1,SO019052,1,V00734,P0047,1,89.95,0.00,89.95
SO019052-2,SO019052,2,V00340,P0015,1,219.95,0.00,219.95
SO019052-3,SO019052,3,V00743,P0052,1,131.95,0.00,131.95
SO019053-1,SO019053,1,V00620,P0030,1,133.95,0.00,133.95
SO019053-2,SO019053,2,V00052,P0003,1,164.95,0.00,164.95
SO019053-3,SO019053,3,V00466,P0021,1,278.95,0.00,278.95
SO019054-1,SO019054,1,V00731,P0046,1,121.95,0.00,121.95
SO019054-2,SO019054,2,V00718,P0039,1,220.95,0.00,220.95
SO019054-3,SO019054,3,V00744,P0052,1,131.95,26.39,105.56
SO019054-4,SO019054,4,V00190,P0008,1,135.95,0.00,135.95
SO019055-1,SO019055,1,V00628,P0030,1,133.95,0.00,133.95
SO019055-2,SO019055,2,V00744,P0052,1,131.95,0.00,131.95
SO019055-3,SO019055,3,V00517,P0024,2,122.95,0.00,245.90
SO019056-1,SO019056,1,V00319,P0014,2,189.95,37.99,341.91
SO019056-2,SO019056,2,V00067,P0003,1,164.95,0.00,164.95
SO019056-3,SO019056,3,V00568,P0027,1,82.95,0.00,82.95
SO019056-4,SO019056,4,V00174,P0008,1,135.95,0.00,135.95
SO019056-5,SO019056,5,V00591,P0028,1,93.95,0.00,93.95
SO019057-1,SO019057,1,V00538,P0025,1,95.95,19.19,76.76
SO019058-1,SO019058,1,V00711,P0036,1,177.95,0.00,177.95
SO019058-2,SO019058,2,V00720,P0040,1,339.95,0.00,339.95
SO019059-1,SO019059,1,V00114,P0005,1,133.95,0.00,133.95
SO019060-1,SO019060,1,V00094,P0004,1,240.95,0.00,240.95
SO019061-1,SO019061,1,V00175,P0008,1,135.95,0.00,135.95
SO019062-1,SO019062,1,V00715,P0038,1,476.95,47.70,429.25
SO019062-2,SO019062,2,V00075,P0004,3,240.95,0.00,722.85
SO019062-3,SO019062,3,V00639,P0031,1,75.95,0.00,75.95
SO019063-1,SO019063,1,V00155,P0007,1,126.95,0.00,126.95
SO019064-1,SO019064,1,V00738,P0049,1,51.95,10.39,41.56
SO019064-2,SO019064,2,V00283,P0012,1,116.95,0.00,116.95
SO019065-1,SO019065,1,V00550,P0026,1,52.95,0.00,52.95
SO019066-1,SO019066,1,V00406,P0018,1,180.95,0.00,180.95
SO019067-1,SO019067,1,V00454,P0020,1,425.95,0.00,425.95
SO019067-2,SO019067,2,V00130,P0006,1,162.95,0.00,162.95
SO019067-3,SO019067,3,V00596,P0028,1,93.95,0.00,93.95
SO019068-1,SO019068,1,V00085,P0004,1,240.95,0.00,240.95
SO019068-2,SO019068,2,V00742,P0051,1,73.95,7.40,66.55
SO019069-1,SO019069,1,V00598,P0028,1,93.95,0.00,93.95
SO019070-1,SO019070,1,V00283,P0012,1,116.95,0.00,116.95
SO019070-2,SO019070,2,V00482,P0022,1,439.95,0.00,439.95
SO019070-3,SO019070,3,V00088,P0004,1,240.95,24.10,216.85
SO019070-4,SO019070,4,V00713,P0037,1,228.95,0.00,228.95
SO019071-1,SO019071,1,V00741,P0051,1,73.95,0.00,73.95
SO019072-1,SO019072,1,V00715,P0038,2,476.95,0.00,953.90
SO019073-1,SO019073,1,V00731,P0046,1,121.95,0.00,121.95
SO019073-2,SO019073,2,V00503,P0023,1,132.95,0.00,132.95
SO019073-3,SO019073,3,V00136,P0006,1,162.95,0.00,162.95
SO019074-1,SO019074,1,V00736,P0048,1,83.95,0.00,83.95
SO019075-1,SO019075,1,V00731,P0046,1,121.95,0.00,121.95
SO019075-2,SO019075,2,V00534,P0025,1,95.95,0.00,95.95
SO019075-3,SO019075,3,V00019,P0001,2,271.95,0.00,543.90
SO019075-4,SO019075,4,V00441,P0020,1,425.95,0.00,425.95
SO019076-1,SO019076,1,V00507,P0023,1,132.95,0.00,132.95
SO019077-1,SO019077,1,V00376,P0016,1,218.95,0.00,218.95
SO019077-2,SO019077,2,V00018,P0001,2,271.95,0.00,543.90
SO019077-3,SO019077,3,V00172,P0008,1,135.95,0.00,135.95
SO019078-1,SO019078,1,V00539,P0025,1,95.95,0.00,95.95
SO019078-2,SO019078,2,V00123,P0006,1,162.95,0.00,162.95
SO019079-1,SO019079,1,V00519,P0024,1,122.95,0.00,122.95
SO019080-1,SO019080,1,V00508,P0023,1,132.95,0.00,132.95
SO019080-2,SO019080,2,V00669,P0032,1,39.95,0.00,39.95
SO019080-3,SO019080,3,V00605,P0029,1,135.95,13.60,122.35
SO019080-4,SO019080,4,V00719,P0040,1,339.95,0.00,339.95
SO019081-1,SO019081,1,V00729,P0045,1,93.95,0.00,93.95
SO019081-2,SO019081,2,V00720,P0040,2,339.95,0.00,679.90
SO019082-1,SO019082,1,V00733,P0047,1,89.95,0.00,89.95
SO019082-2,SO019082,2,V00709,P0035,2,192.95,0.00,385.90
SO019082-3,SO019082,3,V00728,P0044,1,115.95,17.39,98.56
SO019083-1,SO019083,1,V00031,P0002,1,190.95,0.00,190.95
SO019083-2,SO019083,2,V00315,P0014,1,189.95,0.00,189.95
SO019084-1,SO019084,1,V00737,P0049,1,51.95,0.00,51.95
SO019085-1,SO019085,1,V00656,P0032,1,39.95,7.99,31.96
SO019085-2,SO019085,2,V00599,P0028,1,93.95,0.00,93.95
SO019086-1,SO019086,1,V00050,P0003,1,164.95,0.00,164.95
SO019087-1,SO019087,1,V00193,P0009,1,119.95,0.00,119.95
SO019087-2,SO019087,2,V00428,P0019,1,250.95,0.00,250.95
SO019087-3,SO019087,3,V00186,P0008,1,135.95,0.00,135.95
SO019088-1,SO019088,1,V00732,P0046,1,121.95,0.00,121.95
SO019088-2,SO019088,2,V00627,P0030,1,133.95,0.00,133.95
SO019088-3,SO019088,3,V00548,P0026,1,52.95,0.00,52.95
SO019089-1,SO019089,1,V00320,P0014,1,189.95,0.00,189.95
SO019090-1,SO019090,1,V00705,P0034,1,61.95,0.00,61.95
SO019091-1,SO019091,1,V00127,P0006,1,162.95,0.00,162.95
SO019091-2,SO019091,2,V00137,P0006,1,162.95,0.00,162.95
SO019091-3,SO019091,3,V00450,P0020,1,425.95,0.00,425.95
SO019092-1,SO019092,1,V00691,P0034,1,61.95,0.00,61.95
SO019092-2,SO019092,2,V00721,P0041,1,211.95,0.00,211.95
SO019093-1,SO019093,1,V00741,P0051,1,73.95,0.00,73.95
SO019094-1,SO019094,1,V00377,P0016,1,218.95,0.00,218.95
SO019095-1,SO019095,1,V00627,P0030,1,133.95,0.00,133.95
SO019095-2,SO019095,2,V00018,P0001,1,271.95,0.00,271.95
SO019096-1,SO019096,1,V00200,P0009,2,119.95,0.00,239.90
SO019097-1,SO019097,1,V00719,P0040,1,339.95,0.00,339.95
SO019098-1,SO019098,1,V00604,P0029,1,135.95,0.00,135.95
SO019098-2,SO019098,2,V00597,P0028,1,93.95,14.09,79.86
SO019099-1,SO019099,1,V00726,P0043,1,138.95,20.84,118.11
SO019099-2,SO019099,2,V00740,P0050,2,215.95,0.00,431.90
SO019100-1,SO019100,1,V00249,P0011,1,157.95,15.80,142.15
SO019100-2,SO019100,2,V00743,P0052,1,131.95,0.00,131.95
SO019101-1,SO019101,1,V00713,P0037,1,228.95,0.00,228.95
SO019101-2,SO019101,2,V00740,P0050,1,215.95,0.00,215.95
SO019102-1,SO019102,1,V00686,P0033,1,48.95,0.00,48.95
SO019103-1,SO019103,1,V00592,P0028,1,93.95,0.00,93.95
SO019104-1,SO019104,1,V00010,P0001,1,271.95,0.00,271.95
SO019104-2,SO019104,2,V00734,P0047,1,89.95,13.49,76.46
SO019105-1,SO019105,1,V00728,P0044,1,115.95,0.00,115.95
SO019106-1,SO019106,1,V00733,P0047,1,89.95,0.00,89.95
SO019106-2,SO019106,2,V00134,P0006,1,162.95,0.00,162.95
SO019107-1,SO019107,1,V00145,P0007,1,126.95,0.00,126.95
SO019107-2,SO019107,2,V00724,P0042,1,358.95,0.00,358.95
SO019108-1,SO019108,1,V00103,P0005,1,133.95,0.00,133.95
